CREDIT,TERM,FST_PAYMENT,ID_CLIENT
42320.0,12,20000.0,106811439
21300.0,12,15000.0,106811440
21270.0,10,2364.0,106811441
15806.0,24,2500.0,106811442
5794.0,9,1025.0,106811443
7020.0,6,1000.0,106811444
14999.0,12,15000.0,106811445
13940.0,12,1600.0,106811446
9443.0,12,2000.0,106811447
30370.0,24,7800.0,106811448
11350.0,12,3150.0,106811449
22781.0,5,1199.0,106811450
18725.0,6,0.0,106811451
22160.0,8,5000.0,106811452
47529.91,6,0.0,106811453
18338.0,18,3000.0,106811454
28879.0,12,0.0,106811455
12950.0,6,0.0,106811456
4000.0,12,1240.0,106811457
21105.0,10,2345.0,106811458
24220.0,18,0.0,106811459
5090.0,10,600.0,106811460
6522.0,6,0.0,106811461
16590.0,9,0.0,106811462
18702.0,8,2200.0,106811463
14140.0,8,1580.0,106811464
57581.0,10,6398.0,106811465
7990.0,12,888.0,106811466
10230.0,6,5000.0,106811467
29653.0,9,5000.0,106811468
16200.0,10,1900.0,106811469
16000.0,10,1800.0,106811470
15200.0,12,1700.0,106811471
17560.0,12,2000.0,106811472
19602.0,6,2178.0,106811473
6970.0,6,800.0,106811474
17549.0,10,1950.0,106811475
21717.92,6,2500.0,106811476
10800.0,6,1200.0,106811477
7020.0,10,780.0,106811478
13710.0,6,1530.0,106811479
15500.0,12,4000.0,106811480
10880.0,12,1500.0,106811481
2259.9,5,251.1,106811482
24741.0,5,2749.0,106811483
16773.0,6,7000.0,106811484
27510.0,8,3060.0,106811485
15990.0,6,0.0,106811486
13229.0,12,1500.0,106811487
29336.4,18,0.0,106811488
23320.0,10,2600.0,106811489
12488.25,12,1871.75,106811490
34000.0,18,4000.0,106811491
3890.0,6,700.0,106811492
8390.0,12,0.0,106811493
19290.0,10,5000.0,106811494
6945.0,10,772.0,106811495
94330.0,24,54470.0,106811496
26750.0,5,4750.0,106811497
23900.0,12,3000.0,106811498
40581.0,12,6789.0,106811499
3590.0,6,1000.0,106811500
6000.0,6,0.0,106811501
4299.0,6,500.0,106811502
53400.0,6,6600.0,106811503
17220.0,10,1920.0,106811504
11710.0,6,0.0,106811505
14780.0,6,1700.92,106811506
19390.0,6,0.0,106811507
9870.0,10,1100.0,106811508
30673.0,10,3410.0,106811509
9891.0,12,1099.0,106811510
49743.0,24,28257.0,106811511
8000.0,6,9000.0,106811512
53673.0,6,20000.0,106811513
4999.0,6,4000.0,106811514
4165.0,5,735.0,106811515
26164.0,12,5000.0,106811516
23121.0,10,2569.0,106811517
24570.0,8,4000.0,106811518
15927.0,10,1800.0,106811519
9219.0,12,1500.0,106811520
20500.0,6,15000.0,106811521
8000.0,6,1000.0,106811522
8650.0,6,1000.0,106811523
4380.0,6,1000.0,106811524
7300.0,6,1000.0,106811525
13366.0,12,10000.0,106811526
7730.0,6,850.0,106811527
5490.0,6,610.0,106811528
6999.0,6,3000.0,106811529
6880.0,8,770.0,106811530
32846.0,12,3650.1,106811531
6290.0,9,700.0,106811532
10671.0,5,2668.0,106811533
17043.0,4,0.0,106811534
25881.0,8,3000.0,106811535
20770.0,10,2310.0,106811536
25680.0,10,4000.92,106811537
6552.0,6,2000.0,106811538
20871.0,6,3119.0,106811539
23500.0,6,3500.0,106811540
19900.0,9,0.0,106811541
7039.0,6,1000.0,106811542
26084.0,10,3000.0,106811543
32955.0,9,5000.0,106811544
10980.0,6,5000.0,106811545
19035.0,12,2115.0,106811546
12061.0,3,2129.0,106811547
30000.0,12,1884.0,106811548
7776.0,10,1500.0,106811549
3130.0,3,3000.0,106811550
20598.0,3,0.0,106811551
6898.0,12,0.0,106811552
19689.0,3,13126.0,106811553
5590.0,3,1400.0,106811554
28700.0,10,7200.0,106811555
3000.0,3,1999.0,106811556
5488.0,3,0.0,106811557
4100.0,3,5000.0,106811558
3130.0,6,560.0,106811559
4500.0,3,680.0,106811560
12345.0,6,3000.0,106811561
10780.0,3,2800.0,106811562
5369.0,6,5000.0,106811563
25900.0,10,3000.0,106811564
8625.0,6,1523.0,106811565
5300.0,5,10700.0,106811566
21685.0,12,2410.0,106811567
2031.0,3,359.0,106811568
12512.0,6,12000.0,106811569
24408.0,11,2712.0,106811570
14570.0,10,1620.0,106811571
9500.0,8,1090.0,106811572
8396.0,3,11000.0,106811573
24220.0,12,4000.0,106811574
5359.0,4,1500.0,106811575
6819.0,4,760.0,106811576
14709.0,3,14500.0,106811577
22430.0,6,2493.0,106811578
7650.0,6,1500.0,106811579
4827.0,3,363.0,106811580
5025.0,3,4000.0,106811581
4196.0,4,1000.0,106811582
5150.0,6,600.0,106811583
16400.0,6,4600.0,106811584
7990.0,6,9800.0,106811585
17370.0,6,0.0,106811586
7089.0,6,2800.0,106811587
5510.0,9,620.0,106811588
3617.0,3,2000.0,106811589
21881.0,10,3711.0,106811590
27000.0,12,0.0,106811591
7740.0,5,860.0,106811592
7997.0,6,1000.0,106811593
16200.0,10,1800.0,106811594
30756.0,12,3414.0,106811595
11310.0,10,3000.0,106811596
17000.0,6,2000.0,106811597
8950.0,4,5000.0,106811598
5678.0,3,1300.0,106811599
15705.0,6,1745.0,106811600
5840.5,3,1500.0,106811601
8606.0,6,2000.0,106811602
15820.0,6,2000.0,106811603
11000.0,6,11000.0,106811604
6900.0,6,1500.0,106811605
18138.0,3,3000.0,106811606
13332.0,9,1500.0,106811607
9000.0,12,2500.0,106811608
12454.0,3,656.0,106811609
23152.0,8,5000.0,106811610
23226.0,10,4200.0,106811611
48700.0,12,10000.0,106811612
5533.0,6,2000.0,106811613
18150.0,6,5000.0,106811614
5625.0,3,625.0,106811615
41837.0,18,4700.0,106811616
15863.0,12,1500.0,106811617
6710.0,6,1000.0,106811618
4892.0,6,1500.0,106811619
7189.6,5,1610.4,106811620
4850.0,3,4000.0,106811621
3996.9,5,444.1,106811622
12789.0,6,4743.0,106811623
9750.0,3,9750.0,106811624
3703.0,3,3500.0,106811625
5650.0,3,630.0,106811626
26232.0,12,4000.0,106811627
42000.0,24,4800.0,106811628
16670.0,12,2000.0,106811629
3989.0,3,400.0,106811630
16060.0,6,5990.0,106811631
6898.0,6,0.0,106811632
18390.0,6,4600.0,106811633
11650.0,12,1295.0,106811634
16420.0,6,9000.0,106811635
9890.0,6,2000.0,106811636
12284.0,12,11000.0,106811637
17346.0,10,10000.0,106811638
4858.1,6,540.0,106811639
19600.0,10,0.0,106811640
25627.0,10,2900.0,106811641
16900.0,8,2000.0,106811642
23390.0,6,2600.0,106811643
5589.0,6,1000.0,106811644
14900.0,12,5000.0,106811645
12197.0,10,0.0,106811646
31817.2,12,3600.0,106811647
15085.0,10,4000.0,106811648
14600.0,12,1650.0,106811649
7450.0,3,400.0,106811650
7200.0,3,0.0,106811651
7336.3,8,6000.0,106811652
14990.0,6,6000.0,106811653
3800.0,3,1500.0,106811654
9000.0,7,1000.0,106811655
22798.0,9,0.0,106811656
3616.0,3,2000.0,106811657
5347.0,3,1000.0,106811658
21300.0,12,5000.0,106811659
13150.0,12,0.0,106811660
22310.0,12,2480.0,106811661
24600.0,12,0.0,106811662
7703.1,6,855.9,106811663
5990.0,10,2000.0,106811664
3448.8,5,383.2,106811665
5399.0,3,2000.0,106811666
4240.0,3,1650.0,106811667
34699.0,12,5000.0,106811668
22800.0,6,5000.0,106811669
17425.0,10,2000.0,106811670
18690.0,12,2500.0,106811671
20992.78,12,9000.0,106811672
5490.0,6,1000.0,106811673
3290.0,3,3300.0,106811674
8200.0,6,4000.0,106811675
7157.0,3,5838.0,106811676
4270.0,6,1830.0,106811677
5200.0,5,0.0,106811678
12239.0,3,0.0,106811679
13000.0,6,5000.0,106811680
6830.0,3,5000.0,106811681
6040.0,6,1500.0,106811682
36000.0,24,4000.0,106811683
21670.0,18,21500.0,106811684
10268.0,6,10000.0,106811685
5390.0,4,1500.0,106811686
10500.0,6,2500.0,106811687
5040.0,3,900.0,106811688
7824.0,3,5000.0,106811689
9534.0,3,10465.0,106811690
12500.0,8,5000.0,106811691
11225.0,6,1982.0,106811692
17820.0,3,1980.0,106811693
8998.0,9,1010.0,106811694
18000.0,6,8300.0,106811695
20990.0,8,2500.0,106811696
16834.0,6,4476.0,106811697
16371.0,10,1819.0,106811698
20646.0,10,3000.0,106811699
89640.0,12,9960.0,106811700
5390.0,3,600.0,106811701
4089.0,4,1000.0,106811702
5800.0,4,2500.0,106811703
6500.0,4,2000.0,106811704
3010.0,4,900.0,106811705
7070.0,6,800.0,106811706
9100.0,3,8190.0,106811707
7490.0,3,4000.0,106811708
23882.0,12,2700.0,106811709
26200.0,6,5000.0,106811710
18840.0,6,8000.0,106811711
14798.0,6,1650.0,106811712
6600.0,3,2000.0,106811713
5730.0,9,0.0,106811714
25829.1,10,2869.9,106811715
17890.0,8,4000.0,106811716
17991.0,10,1999.0,106811717
27234.0,12,4806.0,106811718
15466.0,6,12000.0,106811719
19620.0,10,2180.0,106811720
24290.0,3,3000.0,106811721
50330.0,36,6000.0,106811722
26750.0,12,7000.0,106811723
22413.0,10,2840.0,106811724
12678.0,3,4742.0,106811725
8011.0,3,5979.0,106811726
28781.0,6,5000.0,106811727
6570.0,3,730.0,106811728
22324.0,10,2500.0,106811729
13897.0,6,1760.0,106811730
32765.0,12,3700.0,106811731
12780.0,6,1500.0,106811732
19550.0,6,3450.0,106811733
6652.0,3,7165.0,106811734
35683.0,8,6297.0,106811735
21195.0,12,2355.0,106811736
14940.0,6,1660.0,106811737
13990.0,4,2000.0,106811738
25640.0,10,3000.0,106811739
22015.0,6,3885.0,106811740
25177.0,12,2850.0,106811741
12990.0,3,5000.0,106811742
7580.0,3,10000.0,106811743
15638.0,6,10000.0,106811744
40480.0,6,10000.0,106811745
23850.0,10,2650.0,106811746
26485.0,6,3000.0,106811747
19500.0,6,9000.0,106811748
14598.0,6,5000.0,106811749
26199.0,10,2911.0,106811750
15920.0,6,1770.0,106811751
22799.0,12,0.0,106811752
19650.0,10,3000.0,106811753
14450.0,9,3000.0,106811754
42228.0,18,8000.0,106811755
81612.0,36,9068.0,106811756
19745.0,10,2200.0,106811757
22320.0,10,2480.0,106811758
26900.0,6,2000.0,106811759
5517.0,3,973.0,106811760
13141.0,6,1500.0,106811761
20046.0,10,9000.0,106811762
4131.0,3,459.0,106811763
6299.2,3,750.0,106811764
7063.0,3,6000.0,106811765
21290.0,10,2400.0,106811766
20100.0,10,650.0,106811767
22121.1,10,2457.9,106811768
15800.0,8,1760.0,106811769
41620.0,12,5000.0,106811770
24990.0,18,5000.0,106811771
18490.0,10,2100.0,106811772
12044.0,3,15000.0,106811773
26090.0,6,3500.0,106811774
30000.0,10,14990.94,106811775
5531.8,3,10000.0,106811776
21166.0,9,2352.0,106811777
13999.0,6,5000.0,106811778
8689.0,10,1000.0,106811779
14925.0,3,6396.0,106811780
4400.0,3,1500.0,106811781
24199.0,12,8100.0,106811782
42940.0,8,4800.0,106811783
8580.0,9,1000.0,106811784
21724.0,6,2500.8,106811785
2907.0,3,323.0,106811786
11212.0,3,4806.0,106811787
9398.0,6,1050.0,106811788
89018.0,22,55982.0,106811789
6939.0,6,771.0,106811790
3590.0,6,400.0,106811791
14215.0,3,1600.0,106811792
6990.0,6,4000.0,106811793
3490.0,3,11000.0,106811794
4800.0,6,1200.0,106811795
17760.0,10,3200.0,106811796
33678.2,10,4000.0,106811797
6790.0,3,4800.0,106811798
26450.0,6,0.0,106811799
30951.0,7,3439.0,106811800
14570.0,6,1700.0,106811801
28715.0,3,3200.0,106811802
16949.0,12,1900.0,106811803
15150.0,6,2000.0,106811804
2790.0,6,2180.0,106811805
12360.0,6,1500.0,106811806
7250.0,6,1813.0,106811807
2600.0,3,0.0,106811808
9000.0,10,0.0,106811809
19600.0,12,2200.0,106811810
12200.0,6,1400.0,106811811
7711.0,6,857.0,106811812
7290.0,3,1300.0,106811813
3400.0,3,1000.0,106811814
6783.0,6,1197.0,106811815
22500.0,6,2500.0,106811816
6282.0,5,698.0,106811817
12425.0,5,4045.0,106811818
22180.0,10,3000.0,106811819
7173.0,6,797.0,106811820
24270.0,10,2800.0,106811821
9180.0,6,1020.0,106811822
3442.0,6,608.0,106811823
3190.0,3,4000.0,106811824
13000.0,3,3600.0,106811825
12330.0,6,1370.0,106811826
23980.0,12,8000.0,106811827
12365.2,6,10000.0,106811828
8285.0,9,0.0,106811829
22097.0,12,2500.0,106811830
10500.0,6,8500.0,106811831
2635.0,3,465.0,106811832
8941.0,4,5000.0,106811833
13665.0,6,6325.0,106811834
15389.0,6,10000.0,106811835
22621.0,10,9000.0,106811836
3800.0,3,0.0,106811837
8100.0,6,900.0,106811838
8400.0,6,5000.0,106811839
41000.0,10,9661.66,106811840
18300.0,10,2100.0,106811841
18990.0,10,2110.0,106811842
8440.0,6,18000.0,106811843
19980.0,10,3000.0,106811844
78390.0,6,8710.0,106811845
9290.0,10,1100.0,106811846
47691.0,10,5300.0,106811847
18490.0,6,0.0,106811848
19278.0,10,2142.0,106811849
97220.0,12,41580.0,106811850
6990.0,6,2000.0,106811851
19590.0,6,5000.0,106811852
3039.0,3,550.0,106811853
2420.0,6,2400.0,106811854
12500.0,6,2000.0,106811855
3222.0,3,0.0,106811856
8905.0,9,0.0,106811857
19990.0,10,3600.0,106811858
4311.0,5,479.0,106811859
8049.0,6,20000.0,106811860
8438.0,6,0.0,106811861
58640.0,12,5000.0,106811862
11223.0,6,1247.0,106811863
3450.0,3,4500.0,106811864
19790.0,12,3500.0,106811865
6789.0,6,3000.0,106811866
8650.0,6,1000.0,106811867
15640.0,12,2500.0,106811868
30200.0,10,3400.0,106811869
16110.0,12,1800.0,106811870
10000.0,12,8328.0,106811871
5890.0,3,1100.0,106811872
3951.0,10,439.95,106811873
12820.0,10,3400.0,106811874
4500.0,6,800.0,106811875
13700.0,11,1591.0,106811876
32114.0,10,3569.0,106811877
3185.0,4,565.0,106811878
58900.0,12,10000.0,106811879
25992.0,10,2888.0,106811880
2790.0,3,2000.0,106811881
6860.0,6,1000.0,106811882
16498.0,10,5000.0,106811883
30299.0,12,2500.0,106811884
18784.0,12,15000.0,106811885
5699.0,4,1300.0,106811886
22450.0,6,3000.0,106811887
24933.0,24,6000.0,106811888
20433.0,10,2271.0,106811889
18510.0,9,580.0,106811890
11949.0,6,1400.0,106811891
8890.0,12,1500.0,106811892
8056.0,4,2150.0,106811893
10789.0,6,1200.0,106811894
8370.0,9,2000.0,106811895
8984.0,6,1100.0,106811896
18090.0,12,0.0,106811897
5634.0,5,626.0,106811898
5545.0,6,650.0,106811899
34200.0,10,7000.0,106811900
11550.0,12,0.0,106811901
28750.0,12,7500.0,106811902
10000.0,6,3290.0,106811903
11460.0,6,1300.0,106811904
7600.0,6,0.0,106811905
16900.0,12,0.0,106811906
20880.0,6,0.0,106811907
3489.0,3,1000.0,106811908
4500.0,3,3100.0,106811909
16990.0,9,0.0,106811910
21650.0,18,0.0,106811911
57593.0,6,0.0,106811912
4190.0,12,1000.0,106811913
13880.0,12,1600.0,106811914
3700.0,6,3700.0,106811915
14000.0,6,10000.0,106811916
21218.0,8,2360.0,106811917
3492.0,10,388.0,106811918
29200.0,12,0.0,106811919
29120.0,12,5140.0,106811920
5078.0,3,1693.0,106811921
13948.2,10,1550.0,106811922
22338.94,10,3000.0,106811923
22269.0,12,0.0,106811924
10147.0,6,2000.0,106811925
17980.0,12,10000.0,106811926
11247.0,6,1250.0,106811927
9498.0,10,1100.0,106811928
20989.0,10,10.0,106811929
4455.0,6,500.0,106811930
24458.0,10,760.0,106811931
9540.0,6,0.0,106811932
4679.0,12,520.0,106811933
15325.0,6,1750.0,106811934
32576.5,6,3620.0,106811935
14866.0,6,5000.0,106811936
4315.0,5,2500.0,106811937
14205.0,6,6575.0,106811938
15900.0,6,8000.0,106811939
17490.0,12,0.0,106811940
17854.0,10,4000.0,106811941
15999.0,8,15000.0,106811942
7700.0,5,1000.0,106811943
17000.0,9,4280.0,106811944
4590.0,6,0.0,106811945
64660.0,18,0.0,106811946
19128.41,3,4186.59,106811947
6567.0,3,5000.0,106811948
10960.0,12,2000.0,106811949
8090.0,10,900.0,106811950
6165.0,12,685.0,106811951
6678.0,6,750.0,106811952
25904.0,12,3000.0,106811953
2679.0,3,473.0,106811954
9150.0,6,1500.0,106811955
29630.0,6,3500.0,106811956
12396.0,10,2200.0,106811957
5190.0,3,1000.0,106811958
47223.0,6,5600.0,106811959
6800.0,6,5000.0,106811960
8055.0,6,895.0,106811961
6550.0,6,0.0,106811962
8499.0,6,8499.0,106811963
7130.0,6,2050.0,106811964
9570.0,12,0.0,106811965
3440.0,6,0.0,106811966
14670.0,6,0.0,106811967
17170.0,10,4300.0,106811968
12750.0,3,10000.0,106811969
25720.0,12,2858.0,106811970
33000.0,9,3666.2,106811971
13465.0,12,2380.0,106811972
6289.0,6,1000.0,106811973
7084.28,6,4268.72,106811974
6640.0,9,2200.0,106811975
17263.0,7,5000.0,106811976
11630.0,6,1300.0,106811977
19990.0,6,5000.0,106811978
8630.0,6,1500.0,106811979
16999.0,6,12000.0,106811980
12598.1,10,1500.0,106811981
8010.0,6,890.0,106811982
4608.0,10,982.0,106811983
4522.0,6,503.0,106811984
14781.0,8,3000.0,106811985
6630.0,3,1004.2,106811986
7150.0,3,7945.0,106811987
9990.0,3,7000.0,106811988
28215.0,10,3135.0,106811989
5190.0,3,1000.0,106811990
22410.0,12,2490.0,106811991
13930.0,7,10000.0,106811992
5000.0,4,2600.0,106811993
14257.91,6,2550.0,106811994
8140.0,5,910.0,106811995
14400.0,10,1600.0,106811996
4851.81,3,539.09,106811997
30050.0,12,3500.0,106811998
12730.0,6,2300.0,106811999
29790.0,10,5300.0,106812000
4890.0,6,900.0,106812001
6400.0,3,1800.0,106812002
3215.0,3,3000.0,106812003
6947.0,6,853.0,106812004
18500.0,12,0.0,106812005
25500.0,9,20000.0,106812006
3000.0,3,700.0,106812007
7509.0,6,7000.0,106812008
19999.0,12,6000.0,106812009
3700.0,6,1500.0,106812010
31490.0,12,3500.0,106812011
4244.0,6,760.0,106812012
30196.0,12,3400.0,106812013
3850.0,6,0.0,106812014
7373.0,3,2000.0,106812015
10480.0,10,0.0,106812016
5000.0,6,3000.0,106812017
17600.0,10,3400.0,106812018
21597.0,18,2400.0,106812019
6496.1,4,1200.0,106812020
13770.0,3,12000.0,106812021
17090.0,10,1900.0,106812022
4170.0,6,0.0,106812023
6219.0,18,700.0,106812024
31882.0,12,0.0,106812025
18592.0,6,2100.0,106812026
41400.0,12,4600.0,106812027
18980.0,6,2500.0,106812028
3180.0,6,350.0,106812029
16961.1,6,4245.0,106812030
17020.0,10,3000.0,106812031
100000.0,13,38800.0,106812032
16045.2,10,1800.0,106812033
6550.0,6,1000.0,106812034
16107.0,10,1790.0,106812035
25490.0,12,4500.0,106812036
20710.0,10,5000.0,106812037
7590.0,9,3000.0,106812038
22428.0,12,2500.0,106812039
26000.0,24,3000.0,106812040
7857.0,6,873.0,106812041
11190.0,6,2000.0,106812042
35563.0,10,6000.0,106812043
6502.0,12,1148.0,106812044
25167.0,12,5000.0,106812045
17670.0,6,2000.0,106812046
35250.0,12,10000.0,106812047
26710.0,12,0.0,106812048
25200.0,12,0.0,106812049
37656.0,10,5000.0,106812050
32850.0,12,3650.0,106812051
6730.0,6,1200.0,106812052
4490.0,10,1000.0,106812053
24772.0,12,17000.0,106812054
6860.0,3,1000.0,106812055
16830.0,12,1870.0,106812056
20500.0,6,10000.0,106812057
20040.0,10,0.0,106812058
17990.0,10,2000.0,106812059
13680.0,10,1520.0,106812060
16140.0,18,2850.0,106812061
6182.0,6,690.0,106812062
28970.0,10,3220.0,106812063
53364.0,15,12000.0,106812064
4770.0,10,530.0,106812065
4939.0,6,4000.0,106812066
10990.0,6,5000.0,106812067
17040.0,12,2000.0,106812068
21550.0,18,3000.0,106812069
22000.0,10,3000.0,106812070
11980.0,6,1350.0,106812071
26990.0,6,3000.0,106812072
6800.0,6,1000.0,106812073
5199.0,6,0.0,106812074
23390.0,6,2600.0,106812075
26529.0,15,3000.0,106812076
7120.0,12,1700.0,106812077
12500.0,6,1400.0,106812078
17573.0,12,3105.0,106812079
16776.0,10,1864.0,106812080
29500.0,6,9500.0,106812081
9490.0,6,6610.0,106812082
37800.0,12,0.0,106812083
6279.0,6,1000.0,106812084
29990.0,8,10000.0,106812085
4720.0,6,530.0,106812086
8536.0,6,949.0,106812087
19341.2,6,1320.0,106812088
19790.0,12,2200.0,106812089
14999.0,10,2000.0,106812090
7740.0,3,1000.0,106812091
15250.0,6,1700.0,106812092
15890.9,12,0.0,106812093
14410.0,10,0.0,106812094
5965.0,6,670.0,106812095
13190.0,12,1600.0,106812096
37495.2,9,3500.0,106812097
14098.1,6,3000.0,106812098
3000.0,6,0.0,106812099
4413.0,6,2000.0,106812100
8698.0,9,980.0,106812101
19342.0,12,2200.0,106812102
12100.0,6,1400.0,106812103
7600.0,6,2000.0,106812104
29700.0,12,3400.0,106812105
6630.0,6,1000.0,106812106
31895.48,12,8000.0,106812107
21960.0,10,2440.0,106812108
16428.0,10,2899.0,106812109
26600.0,12,3000.0,106812110
23200.0,10,2586.0,106812111
3500.0,3,1590.0,106812112
8999.0,12,1000.0,106812113
10381.5,5,1153.5,106812114
8547.0,6,0.0,106812115
5580.0,6,620.0,106812116
2660.0,6,510.0,106812117
56277.0,6,30303.0,106812118
6282.0,10,698.0,106812119
6570.0,6,730.0,106812120
4262.0,5,4263.0,106812121
4050.0,6,450.0,106812122
3285.0,6,365.0,106812123
5200.0,3,1000.0,106812124
15763.0,4,13200.0,106812125
17398.2,6,10000.0,106812126
22640.0,6,4000.0,106812127
8549.0,6,950.0,106812128
24290.0,12,2700.0,106812129
10320.0,6,4000.0,106812130
5850.0,10,650.0,106812131
4000.0,3,3100.0,106812132
3290.0,6,500.0,106812133
18999.0,12,0.0,106812134
40700.0,12,4600.0,106812135
3699.0,6,1000.0,106812136
5730.0,6,1500.0,106812137
4487.4,5,498.6,106812138
31484.1,18,2000.0,106812139
11259.0,6,10000.0,106812140
22430.0,10,5000.0,106812141
4780.0,6,1450.0,106812142
5190.0,10,4000.0,106812143
10113.0,6,2877.0,106812144
9823.0,4,9824.0,106812145
14209.0,10,1580.0,106812146
4190.0,6,1000.0,106812147
6940.0,3,3800.0,106812148
4700.0,4,1000.0,106812149
8380.0,6,2000.0,106812150
3990.0,3,1000.0,106812151
15771.0,6,2000.0,106812152
10990.0,12,2000.0,106812153
23579.0,11,3284.0,106812154
8180.0,6,2000.0,106812155
9555.0,6,4095.0,106812156
8099.0,7,900.0,106812157
27970.0,8,13000.0,106812158
12710.0,6,13000.0,106812159
3429.0,6,1000.0,106812160
4050.0,3,7000.0,106812161
16100.0,10,2000.0,106812162
4390.0,6,700.0,106812163
26183.5,8,11221.5,106812164
10759.0,4,10759.0,106812165
31190.0,12,0.0,106812166
5144.0,6,3416.0,106812167
21710.0,10,2500.0,106812168
6264.0,3,0.0,106812169
7439.0,6,2231.0,106812170
10530.0,9,1170.0,106812171
5239.0,3,1000.0,106812172
11892.0,10,2098.0,106812173
16490.0,12,2500.0,106812174
16979.0,10,2000.0,106812175
6903.0,6,767.0,106812176
15127.4,6,5000.0,106812177
11519.1,10,1279.9,106812178
4118.0,6,800.0,106812179
16680.0,12,7000.0,106812180
7965.0,6,885.0,106812181
16199.0,12,1800.0,106812182
5140.0,9,500.0,106812183
3850.85,6,430.0,106812184
4021.92,5,446.88,106812185
13653.0,10,1517.0,106812186
22480.0,10,5500.0,106812187
6715.2,10,747.0,106812188
3545.0,6,1700.0,106812189
20190.0,10,6800.0,106812190
7550.0,6,850.0,106812191
8230.0,6,5000.0,106812192
6830.0,12,1110.0,106812193
19990.0,12,5000.0,106812194
9000.0,10,1000.0,106812195
4320.0,6,0.0,106812196
100000.0,18,45000.0,106812197
14100.0,12,10.0,106812198
6290.0,6,800.0,106812199
9913.0,9,1500.0,106812200
10930.52,3,8879.48,106812201
12790.0,6,0.0,106812202
15291.0,5,13539.0,106812203
27925.0,10,3150.0,106812204
6750.0,12,750.0,106812205
24700.0,6,3000.0,106812206
50700.0,6,20000.0,106812207
10512.0,12,1168.0,106812208
4097.0,3,2000.0,106812209
30800.0,12,2000.0,106812210
7060.0,6,1000.0,106812211
26695.8,7,2966.2,106812212
14520.0,4,3000.0,106812213
4872.0,6,2088.0,106812214
9580.0,12,2000.0,106812215
23170.0,12,2600.0,106812216
18398.0,10,2100.0,106812217
9248.0,6,3500.0,106812218
5306.0,6,1000.0,106812219
8990.0,6,1000.0,106812220
26400.0,12,3000.0,106812221
21083.0,12,2400.0,106812222
30000.0,6,7170.0,106812223
22500.0,12,2500.0,106812224
20305.0,9,628.0,106812225
6744.0,9,750.0,106812226
37480.0,10,2000.0,106812227
8951.0,6,995.0,106812228
12380.0,12,1376.0,106812229
18849.0,12,3000.0,106812230
14747.1,10,2500.0,106812231
10256.1,14,0.0,106812232
24580.0,9,6200.0,106812233
82162.0,24,56638.0,106812234
13998.0,6,15000.0,106812235
5017.9,6,1000.0,106812236
5490.0,6,1000.0,106812237
4890.2,4,0.0,106812238
10230.0,6,0.0,106812239
15990.0,6,10000.0,106812240
18517.1,10,3000.0,106812241
19750.0,12,3000.0,106812242
14399.0,6,1600.0,106812243
10791.0,6,0.0,106812244
11480.0,6,1500.0,106812245
26241.6,10,2916.0,106812246
3898.0,4,1000.0,106812247
12760.0,6,1420.0,106812248
15100.0,12,2000.0,106812249
21850.94,6,10000.0,106812250
9801.0,10,1089.0,106812251
24100.83,6,2000.0,106812252
4080.0,10,720.0,106812253
19289.0,6,14640.0,106812254
23000.0,12,14000.0,106812255
20355.0,13,2270.0,106812256
17990.0,12,2000.0,106812257
16150.0,6,4000.0,106812258
24990.0,12,0.0,106812259
7180.0,6,1000.0,106812260
18170.0,8,2050.0,106812261
6300.0,4,700.0,106812262
13288.0,10,2000.0,106812263
9308.0,6,3451.0,106812264
16000.0,10,11890.0,106812265
33570.0,12,3730.0,106812266
22880.0,12,0.0,106812267
13940.0,10,1550.0,106812268
14600.0,10,2500.0,106812269
4120.0,6,1500.0,106812270
4570.0,9,0.0,106812271
6200.0,6,0.0,106812272
22525.0,12,3975.0,106812273
15990.0,6,3000.0,106812274
12290.0,6,1400.0,106812275
14845.0,18,1650.0,106812276
9282.0,12,1500.0,106812277
29880.0,10,3500.0,106812278
37710.0,10,4500.0,106812279
37016.0,6,10000.0,106812280
13490.0,9,1500.0,106812281
6000.0,6,1290.0,106812282
13360.0,6,13360.0,106812283
5230.0,6,1310.0,106812284
11997.2,6,1400.0,106812285
13387.0,6,3350.0,106812286
12506.0,10,7259.0,106812287
13500.0,6,1500.0,106812288
4390.0,6,1200.0,106812289
28790.0,10,4000.0,106812290
23900.0,12,3000.0,106812291
7250.0,10,850.0,106812292
25000.0,9,14000.0,106812293
2514.0,6,800.0,106812294
11440.0,5,11440.0,106812295
26055.0,12,5000.0,106812296
30974.0,10,3442.0,106812297
20060.0,8,2230.0,106812298
90000.0,24,30000.0,106812299
22498.2,10,2499.8,106812300
35097.66,6,10000.0,106812301
18050.0,8,2100.0,106812302
20000.0,10,4050.0,106812303
4387.0,6,1100.0,106812304
16370.0,10,1820.0,106812305
17863.0,12,1000.0,106812306
4761.0,12,529.0,106812307
3168.0,8,352.0,106812308
29388.0,10,3300.0,106812309
4600.0,6,1000.0,106812310
15616.0,10,2760.0,106812311
10000.0,10,10000.0,106812312
44440.0,11,5000.0,106812313
11495.0,6,1000.0,106812314
54000.0,10,6000.0,106812315
4546.0,15,3000.0,106812316
10898.0,10,1250.0,106812317
14880.0,6,5000.0,106812318
6585.0,3,17000.0,106812319
5930.0,10,659.0,106812320
8644.0,12,0.0,106812321
8780.0,6,2000.0,106812322
24250.0,10,7000.0,106812323
