FAMILY_INCOME,PERSONAL_INCOME,ID_CLIENT
от 5000 до 10000 руб.,8000.0,106817307
от 20000 до 50000 руб.,15000.0,106809748
от 20000 до 50000 руб.,16000.0,106808777
от 5000 до 10000 руб.,6000.0,106819211
от 20000 до 50000 руб.,7000.0,106818596
от 10000 до 20000 руб.,8700.0,106817487
от 10000 до 20000 руб.,7500.0,106805168
от 20000 до 50000 руб.,13000.0,106811096
от 10000 до 20000 руб.,7800.0,106806607
от 5000 до 10000 руб.,8200.0,106816865
от 5000 до 10000 руб.,4400.0,106815332
от 20000 до 50000 руб.,22000.0,106815066
от 20000 до 50000 руб.,12000.0,106807536
от 10000 до 20000 руб.,13200.0,106805939
от 10000 до 20000 руб.,6500.0,106817714
от 20000 до 50000 руб.,25000.0,106815811
от 5000 до 10000 руб.,7000.0,106813918
от 10000 до 20000 руб.,20000.0,106812472
от 20000 до 50000 руб.,10000.0,106814491
от 20000 до 50000 руб.,30000.0,106810334
от 10000 до 20000 руб.,8000.0,106814490
от 10000 до 20000 руб.,12000.0,106807266
от 20000 до 50000 руб.,5000.0,106819390
свыше 50000 руб.,20000.0,106812996
от 5000 до 10000 руб.,5000.0,106817982
от 10000 до 20000 руб.,6000.0,106815386
от 10000 до 20000 руб.,10000.0,106818524
от 20000 до 50000 руб.,10000.0,106810005
от 20000 до 50000 руб.,37000.0,106815788
от 5000 до 10000 руб.,5000.0,106804504
от 10000 до 20000 руб.,19000.0,106815751
от 20000 до 50000 руб.,13000.0,106812440
от 20000 до 50000 руб.,18000.0,106810917
от 10000 до 20000 руб.,10000.0,106815714
от 10000 до 20000 руб.,11000.0,106811501
от 20000 до 50000 руб.,20000.0,106809156
от 20000 до 50000 руб.,22000.0,106819245
от 20000 до 50000 руб.,20000.0,106816118
до 5000 руб.,40000.0,106816646
от 20000 до 50000 руб.,15000.0,106807541
от 20000 до 50000 руб.,11000.0,106811916
от 10000 до 20000 руб.,10000.0,106818232
от 10000 до 20000 руб.,12000.0,106815542
от 10000 до 20000 руб.,5000.0,106810429
от 20000 до 50000 руб.,22000.0,106807924
от 5000 до 10000 руб.,8000.0,106808431
от 20000 до 50000 руб.,11000.0,106811952
от 20000 до 50000 руб.,27000.0,106812030
от 5000 до 10000 руб.,5000.0,106810459
от 10000 до 20000 руб.,10000.0,106810002
от 20000 до 50000 руб.,25000.0,106808173
от 10000 до 20000 руб.,20000.0,106816962
от 10000 до 20000 руб.,15000.0,106813534
от 10000 до 20000 руб.,18000.0,106814840
от 10000 до 20000 руб.,5000.0,106807012
от 20000 до 50000 руб.,15000.0,106810526
от 20000 до 50000 руб.,12000.0,106807757
от 20000 до 50000 руб.,30000.0,106810515
от 10000 до 20000 руб.,15000.0,106815190
от 10000 до 20000 руб.,7000.0,106809526
от 5000 до 10000 руб.,7000.0,106813503
от 20000 до 50000 руб.,20000.0,106810547
от 10000 до 20000 руб.,15000.0,106808369
от 20000 до 50000 руб.,30000.0,106806352
свыше 50000 руб.,12000.0,106810085
от 20000 до 50000 руб.,22000.0,106809806
от 10000 до 20000 руб.,7200.0,106818440
от 10000 до 20000 руб.,11000.0,106816188
от 20000 до 50000 руб.,170000.0,106804514
от 20000 до 50000 руб.,30000.0,106819275
от 20000 до 50000 руб.,10000.0,106806083
от 5000 до 10000 руб.,6000.0,106805250
от 10000 до 20000 руб.,7000.0,106809372
от 10000 до 20000 руб.,11300.0,106816016
от 10000 до 20000 руб.,10000.0,106808333
от 5000 до 10000 руб.,8000.0,106816301
от 20000 до 50000 руб.,15000.0,106816346
от 10000 до 20000 руб.,17000.0,106817378
от 10000 до 20000 руб.,9500.0,106806592
от 20000 до 50000 руб.,20000.0,106806744
от 20000 до 50000 руб.,15000.0,106814409
от 20000 до 50000 руб.,30000.0,106811284
от 20000 до 50000 руб.,22000.0,106815886
от 5000 до 10000 руб.,8000.0,106808454
от 10000 до 20000 руб.,12000.0,106815802
от 10000 до 20000 руб.,7000.0,106819064
от 20000 до 50000 руб.,9000.0,106813604
от 10000 до 20000 руб.,6000.0,106815470
от 5000 до 10000 руб.,9000.0,106814742
от 20000 до 50000 руб.,10000.0,106813867
от 20000 до 50000 руб.,16000.0,106805061
от 20000 до 50000 руб.,15000.0,106808982
от 20000 до 50000 руб.,15000.0,106806144
от 20000 до 50000 руб.,18000.0,106808316
от 20000 до 50000 руб.,30000.0,106809643
свыше 50000 руб.,30000.0,106819363
от 10000 до 20000 руб.,10000.0,106815556
от 10000 до 20000 руб.,12700.0,106818322
от 5000 до 10000 руб.,5000.0,106808732
от 20000 до 50000 руб.,15000.0,106812970
от 10000 до 20000 руб.,9000.0,106808423
от 10000 до 20000 руб.,8500.0,106807610
от 10000 до 20000 руб.,10000.0,106808846
от 20000 до 50000 руб.,25000.0,106810854
от 10000 до 20000 руб.,9000.0,106818955
от 10000 до 20000 руб.,7000.0,106810478
от 5000 до 10000 руб.,5000.0,106804858
от 20000 до 50000 руб.,25000.0,106811977
от 20000 до 50000 руб.,9500.0,106808188
от 20000 до 50000 руб.,20000.0,106809721
от 20000 до 50000 руб.,10000.0,106817243
от 20000 до 50000 руб.,20000.0,106807144
от 10000 до 20000 руб.,18000.0,106814716
от 10000 до 20000 руб.,10000.0,106818569
от 20000 до 50000 руб.,19000.0,106809798
от 20000 до 50000 руб.,8000.0,106818530
от 10000 до 20000 руб.,10000.0,106812431
от 10000 до 20000 руб.,12000.0,106811649
от 20000 до 50000 руб.,22000.0,106813925
от 10000 до 20000 руб.,10000.0,106808246
от 5000 до 10000 руб.,6500.0,106808152
свыше 50000 руб.,40000.0,106809119
от 20000 до 50000 руб.,15000.0,106818066
от 10000 до 20000 руб.,10000.0,106812236
от 10000 до 20000 руб.,5000.0,106813766
от 20000 до 50000 руб.,20000.0,106811856
от 20000 до 50000 руб.,15000.0,106814940
от 5000 до 10000 руб.,10000.0,106814891
от 5000 до 10000 руб.,5000.0,106805257
от 10000 до 20000 руб.,12000.0,106810074
от 20000 до 50000 руб.,10000.0,106809483
от 20000 до 50000 руб.,20000.0,106805530
от 10000 до 20000 руб.,15000.0,106813166
от 10000 до 20000 руб.,6000.0,106805875
от 5000 до 10000 руб.,7000.0,106808651
от 20000 до 50000 руб.,15000.0,106808046
от 20000 до 50000 руб.,9800.0,106816502
от 5000 до 10000 руб.,4300.0,106806775
от 20000 до 50000 руб.,20000.0,106809820
от 10000 до 20000 руб.,11000.0,106815565
от 20000 до 50000 руб.,10000.0,106806705
от 20000 до 50000 руб.,15400.0,106805045
от 20000 до 50000 руб.,10000.0,106815537
от 20000 до 50000 руб.,17000.0,106807534
от 10000 до 20000 руб.,10000.0,106806796
от 20000 до 50000 руб.,15000.0,106812129
от 20000 до 50000 руб.,20000.0,106809644
от 10000 до 20000 руб.,14000.0,106818707
от 10000 до 20000 руб.,10000.0,106816539
от 20000 до 50000 руб.,20000.0,106811400
от 20000 до 50000 руб.,20000.0,106811866
свыше 50000 руб.,22000.0,106806960
от 10000 до 20000 руб.,7000.0,106817570
от 5000 до 10000 руб.,5500.0,106817701
от 20000 до 50000 руб.,25000.0,106809244
от 5000 до 10000 руб.,6000.0,106817833
от 10000 до 20000 руб.,12000.0,106813092
от 10000 до 20000 руб.,11500.0,106808227
от 10000 до 20000 руб.,13000.0,106816908
от 10000 до 20000 руб.,17000.0,106814461
от 20000 до 50000 руб.,28000.0,106813036
от 20000 до 50000 руб.,18000.0,106810058
от 10000 до 20000 руб.,7000.0,106817939
от 10000 до 20000 руб.,10000.0,106808473
от 10000 до 20000 руб.,7500.0,106813761
от 10000 до 20000 руб.,7500.0,106814279
от 20000 до 50000 руб.,13000.0,106805129
от 10000 до 20000 руб.,9500.0,106811559
от 10000 до 20000 руб.,8000.0,106808974
от 20000 до 50000 руб.,30000.0,106813121
от 10000 до 20000 руб.,6900.0,106818610
от 5000 до 10000 руб.,8000.0,106815863
от 20000 до 50000 руб.,20000.0,106810672
от 10000 до 20000 руб.,12000.0,106815857
от 20000 до 50000 руб.,16000.0,106810226
от 20000 до 50000 руб.,15000.0,106819106
от 10000 до 20000 руб.,15000.0,106805330
от 10000 до 20000 руб.,6500.0,106807073
от 10000 до 20000 руб.,18000.0,106814009
от 10000 до 20000 руб.,11000.0,106817371
от 10000 до 20000 руб.,8000.0,106818506
от 10000 до 20000 руб.,10000.0,106807065
от 5000 до 10000 руб.,8400.0,106817278
от 10000 до 20000 руб.,15000.0,106805862
свыше 50000 руб.,30000.0,106818046
от 10000 до 20000 руб.,11000.0,106810735
от 10000 до 20000 руб.,15000.0,106805745
от 20000 до 50000 руб.,9000.0,106806791
от 20000 до 50000 руб.,20000.0,106817558
от 20000 до 50000 руб.,6500.0,106817856
от 10000 до 20000 руб.,10000.0,106813795
от 20000 до 50000 руб.,16500.0,106811080
от 10000 до 20000 руб.,13000.0,106816991
от 10000 до 20000 руб.,9000.0,106814075
от 10000 до 20000 руб.,14000.0,106816540
от 10000 до 20000 руб.,7600.0,106812532
от 10000 до 20000 руб.,7000.0,106807276
от 10000 до 20000 руб.,8000.0,106819049
от 10000 до 20000 руб.,12000.0,106812224
от 10000 до 20000 руб.,7800.0,106819399
от 10000 до 20000 руб.,6000.0,106817965
от 10000 до 20000 руб.,9000.0,106805350
от 10000 до 20000 руб.,5500.0,106809150
от 20000 до 50000 руб.,16000.0,106816583
от 10000 до 20000 руб.,9000.0,106804520
от 10000 до 20000 руб.,14000.0,106806202
от 20000 до 50000 руб.,20000.0,106808164
от 10000 до 20000 руб.,20000.0,106807573
от 10000 до 20000 руб.,7000.0,106817832
от 20000 до 50000 руб.,30000.0,106805041
от 10000 до 20000 руб.,6000.0,106819236
от 5000 до 10000 руб.,8000.0,106815430
от 20000 до 50000 руб.,23000.0,106818738
от 20000 до 50000 руб.,25000.0,106818153
от 10000 до 20000 руб.,7000.0,106811720
от 10000 до 20000 руб.,10000.0,106806445
от 10000 до 20000 руб.,6000.0,106817228
от 10000 до 20000 руб.,15000.0,106815379
от 10000 до 20000 руб.,10000.0,106814012
от 20000 до 50000 руб.,10000.0,106810048
от 20000 до 50000 руб.,8000.0,106814761
от 10000 до 20000 руб.,11000.0,106813759
от 20000 до 50000 руб.,14000.0,106807668
от 10000 до 20000 руб.,5000.0,106813929
от 5000 до 10000 руб.,9000.0,106818443
от 5000 до 10000 руб.,5000.0,106817838
от 10000 до 20000 руб.,10000.0,106815147
от 10000 до 20000 руб.,13000.0,106816018
от 10000 до 20000 руб.,8000.0,106815606
от 20000 до 50000 руб.,17000.0,106809318
от 20000 до 50000 руб.,20000.0,106812139
от 10000 до 20000 руб.,6000.0,106811045
от 20000 до 50000 руб.,15000.0,106805676
от 5000 до 10000 руб.,7000.0,106810210
от 10000 до 20000 руб.,15000.0,106806919
от 10000 до 20000 руб.,8000.0,106818667
от 10000 до 20000 руб.,8300.0,106811677
от 10000 до 20000 руб.,13000.0,106806462
от 5000 до 10000 руб.,5000.0,106808250
свыше 50000 руб.,27000.0,106818734
от 20000 до 50000 руб.,17000.0,106816550
от 10000 до 20000 руб.,18000.0,106818913
от 20000 до 50000 руб.,17000.0,106808999
от 10000 до 20000 руб.,8000.0,106812244
от 20000 до 50000 руб.,15000.0,106818670
от 20000 до 50000 руб.,25000.0,106810380
от 10000 до 20000 руб.,8200.0,106807475
от 10000 до 20000 руб.,15000.0,106810073
от 10000 до 20000 руб.,13000.0,106814894
от 20000 до 50000 руб.,35000.0,106809515
от 10000 до 20000 руб.,8000.0,106815530
от 10000 до 20000 руб.,12000.0,106810003
от 10000 до 20000 руб.,12000.0,106819101
от 20000 до 50000 руб.,10000.0,106806383
от 5000 до 10000 руб.,7000.0,106810975
от 20000 до 50000 руб.,30000.0,106818327
от 10000 до 20000 руб.,9000.0,106807386
от 10000 до 20000 руб.,6000.0,106807025
свыше 50000 руб.,30000.0,106805428
от 20000 до 50000 руб.,15000.0,106812242
от 20000 до 50000 руб.,15000.0,106816806
от 10000 до 20000 руб.,12000.0,106815244
от 10000 до 20000 руб.,15000.0,106809072
от 10000 до 20000 руб.,16000.0,106811125
от 10000 до 20000 руб.,10000.0,106809177
от 20000 до 50000 руб.,15000.0,106818730
от 20000 до 50000 руб.,20000.0,106815813
от 20000 до 50000 руб.,17000.0,106816676
от 10000 до 20000 руб.,3000.0,106804476
от 10000 до 20000 руб.,15000.0,106810488
свыше 50000 руб.,41900.0,106808215
от 5000 до 10000 руб.,9000.0,106813419
от 20000 до 50000 руб.,25000.0,106804608
от 5000 до 10000 руб.,7000.0,106808785
от 10000 до 20000 руб.,10000.0,106812918
от 20000 до 50000 руб.,16000.0,106809472
от 10000 до 20000 руб.,7000.0,106806856
от 20000 до 50000 руб.,30000.0,106805653
от 5000 до 10000 руб.,8500.0,106813756
от 20000 до 50000 руб.,11000.0,106808912
от 20000 до 50000 руб.,8000.0,106808088
от 5000 до 10000 руб.,8000.0,106819467
от 20000 до 50000 руб.,12000.0,106815914
от 5000 до 10000 руб.,8000.0,106809324
от 5000 до 10000 руб.,4000.0,106810731
от 10000 до 20000 руб.,12000.0,106811123
от 20000 до 50000 руб.,25000.0,106810585
от 20000 до 50000 руб.,18000.0,106814690
от 20000 до 50000 руб.,20000.0,106814399
от 10000 до 20000 руб.,13000.0,106806454
от 20000 до 50000 руб.,18000.0,106819369
от 20000 до 50000 руб.,40000.0,106806357
от 10000 до 20000 руб.,13000.0,106817335
от 20000 до 50000 руб.,20000.0,106816068
от 20000 до 50000 руб.,16000.0,106819125
от 20000 до 50000 руб.,16000.0,106811259
от 20000 до 50000 руб.,12000.0,106814665
от 10000 до 20000 руб.,6500.0,106812749
от 20000 до 50000 руб.,12000.0,106811389
от 20000 до 50000 руб.,12000.0,106813072
от 20000 до 50000 руб.,14000.0,106810252
от 10000 до 20000 руб.,11000.0,106816836
свыше 50000 руб.,22000.0,106809491
от 10000 до 20000 руб.,15000.0,106816177
от 10000 до 20000 руб.,8000.0,106812365
от 20000 до 50000 руб.,27000.0,106806686
от 10000 до 20000 руб.,6800.0,106817685
от 10000 до 20000 руб.,8000.0,106804411
от 20000 до 50000 руб.,30000.0,106809442
от 20000 до 50000 руб.,12000.0,106814055
от 20000 до 50000 руб.,4000.0,106813767
от 20000 до 50000 руб.,15000.0,106819078
от 20000 до 50000 руб.,13000.0,106815848
от 10000 до 20000 руб.,12000.0,106813895
от 10000 до 20000 руб.,10000.0,106812333
от 10000 до 20000 руб.,6000.0,106806816
от 20000 до 50000 руб.,18000.0,106810695
от 10000 до 20000 руб.,12500.0,106807213
от 20000 до 50000 руб.,15000.0,106812687
от 10000 до 20000 руб.,15000.0,106810146
от 20000 до 50000 руб.,15000.0,106806154
от 20000 до 50000 руб.,15000.0,106810586
от 10000 до 20000 руб.,16000.0,106811692
от 20000 до 50000 руб.,20000.0,106814568
от 20000 до 50000 руб.,10000.0,106811184
от 10000 до 20000 руб.,7000.0,106817266
от 10000 до 20000 руб.,9000.0,106809667
от 20000 до 50000 руб.,28000.0,106805743
от 10000 до 20000 руб.,13300.0,106812081
от 20000 до 50000 руб.,10000.0,106818437
от 10000 до 20000 руб.,8000.0,106805435
от 5000 до 10000 руб.,6500.0,106810846
от 10000 до 20000 руб.,7000.0,106814263
от 10000 до 20000 руб.,13000.0,106814312
от 10000 до 20000 руб.,20000.0,106810806
от 20000 до 50000 руб.,23000.0,106816886
от 10000 до 20000 руб.,4900.0,106817966
от 20000 до 50000 руб.,16000.0,106810560
свыше 50000 руб.,45000.0,106818041
от 10000 до 20000 руб.,12000.0,106805242
от 20000 до 50000 руб.,35000.0,106809936
от 10000 до 20000 руб.,10000.0,106818010
от 20000 до 50000 руб.,10000.0,106804787
от 10000 до 20000 руб.,15000.0,106812041
от 10000 до 20000 руб.,7000.0,106817679
от 20000 до 50000 руб.,7000.0,106808418
от 5000 до 10000 руб.,5800.0,106812577
от 10000 до 20000 руб.,13000.0,106804718
от 10000 до 20000 руб.,16000.0,106815611
от 5000 до 10000 руб.,9500.0,106808040
от 10000 до 20000 руб.,6000.0,106817647
от 20000 до 50000 руб.,30000.0,106810855
от 10000 до 20000 руб.,7500.0,106814325
от 10000 до 20000 руб.,12000.0,106816152
от 10000 до 20000 руб.,15000.0,106818764
от 20000 до 50000 руб.,15000.0,106807600
от 10000 до 20000 руб.,10000.0,106811070
от 10000 до 20000 руб.,10000.0,106817252
от 20000 до 50000 руб.,10000.0,106813708
от 20000 до 50000 руб.,19600.0,106805226
от 20000 до 50000 руб.,6000.0,106815487
от 10000 до 20000 руб.,16000.0,106808769
от 5000 до 10000 руб.,9000.0,106813744
от 20000 до 50000 руб.,25000.0,106810463
от 20000 до 50000 руб.,9000.0,106810572
от 20000 до 50000 руб.,8000.0,106808086
от 20000 до 50000 руб.,13000.0,106816965
от 20000 до 50000 руб.,25000.0,106818623
от 5000 до 10000 руб.,5500.0,106814040
от 10000 до 20000 руб.,7000.0,106817735
от 10000 до 20000 руб.,10000.0,106811748
от 10000 до 20000 руб.,11500.0,106804941
от 10000 до 20000 руб.,10000.0,106810164
от 10000 до 20000 руб.,19000.0,106810340
от 10000 до 20000 руб.,15000.0,106806588
от 10000 до 20000 руб.,7500.0,106815118
от 10000 до 20000 руб.,12000.0,106811841
от 10000 до 20000 руб.,10000.0,106813659
от 10000 до 20000 руб.,15000.0,106816679
от 10000 до 20000 руб.,12000.0,106805109
от 10000 до 20000 руб.,15000.0,106810883
от 20000 до 50000 руб.,25000.0,106817393
от 20000 до 50000 руб.,10000.0,106812062
от 20000 до 50000 руб.,15400.0,106818141
от 10000 до 20000 руб.,8000.0,106817423
от 10000 до 20000 руб.,10000.0,106813726
от 20000 до 50000 руб.,35000.0,106806485
от 5000 до 10000 руб.,8500.0,106809098
от 20000 до 50000 руб.,11000.0,106807333
от 20000 до 50000 руб.,4300.0,106806616
от 20000 до 50000 руб.,15000.0,106806716
от 5000 до 10000 руб.,10000.0,106814458
от 5000 до 10000 руб.,6000.0,106805598
от 20000 до 50000 руб.,15000.0,106812955
от 10000 до 20000 руб.,6800.0,106807434
от 20000 до 50000 руб.,16000.0,106807155
от 10000 до 20000 руб.,12000.0,106804948
от 10000 до 20000 руб.,8000.0,106812535
от 20000 до 50000 руб.,12000.0,106811054
от 20000 до 50000 руб.,7000.0,106814631
от 10000 до 20000 руб.,6500.0,106817082
от 5000 до 10000 руб.,7000.0,106815294
от 20000 до 50000 руб.,33000.0,106817166
от 10000 до 20000 руб.,5000.0,106805661
от 10000 до 20000 руб.,10000.0,106809147
от 20000 до 50000 руб.,11000.0,106813150
от 10000 до 20000 руб.,4000.0,106817726
от 10000 до 20000 руб.,8500.0,106805137
от 5000 до 10000 руб.,6000.0,106805270
от 20000 до 50000 руб.,15000.0,106814247
от 20000 до 50000 руб.,10000.0,106813606
от 10000 до 20000 руб.,10000.0,106814071
от 10000 до 20000 руб.,9500.0,106814386
от 20000 до 50000 руб.,20000.0,106808344
от 20000 до 50000 руб.,6000.0,106806772
от 20000 до 50000 руб.,8000.0,106806104
от 5000 до 10000 руб.,9000.0,106814122
от 10000 до 20000 руб.,12000.0,106815653
от 10000 до 20000 руб.,8000.0,106806703
от 10000 до 20000 руб.,9500.0,106810244
от 20000 до 50000 руб.,15000.0,106806354
от 10000 до 20000 руб.,15000.0,106810337
от 20000 до 50000 руб.,25000.0,106810943
от 20000 до 50000 руб.,16000.0,106810760
от 20000 до 50000 руб.,15000.0,106808618
от 20000 до 50000 руб.,21000.0,106814419
от 10000 до 20000 руб.,10000.0,106809291
от 20000 до 50000 руб.,11500.0,106815397
от 10000 до 20000 руб.,10000.0,106815337
от 5000 до 10000 руб.,10000.0,106811099
от 5000 до 10000 руб.,5000.0,106805338
от 10000 до 20000 руб.,8000.0,106819065
от 10000 до 20000 руб.,7000.0,106814858
от 20000 до 50000 руб.,10000.0,106814036
от 5000 до 10000 руб.,5500.0,106817791
от 20000 до 50000 руб.,28000.0,106814583
от 20000 до 50000 руб.,10000.0,106811919
от 20000 до 50000 руб.,20000.0,106810529
от 10000 до 20000 руб.,7200.0,106814096
от 5000 до 10000 руб.,4300.0,106808219
от 10000 до 20000 руб.,17000.0,106816051
от 20000 до 50000 руб.,15000.0,106807961
свыше 50000 руб.,40000.0,106809237
от 5000 до 10000 руб.,7600.0,106811524
от 5000 до 10000 руб.,8000.0,106811199
от 20000 до 50000 руб.,20000.0,106807240
от 20000 до 50000 руб.,25000.0,106817258
от 10000 до 20000 руб.,10000.0,106816328
от 10000 до 20000 руб.,7200.0,106813492
от 10000 до 20000 руб.,8000.0,106813775
от 10000 до 20000 руб.,11000.0,106814982
от 10000 до 20000 руб.,10000.0,106817995
от 20000 до 50000 руб.,15000.0,106804989
от 10000 до 20000 руб.,11000.0,106817631
от 10000 до 20000 руб.,8000.0,106810545
свыше 50000 руб.,40000.0,106806877
от 20000 до 50000 руб.,30000.0,106814427
от 20000 до 50000 руб.,6200.0,106806731
от 10000 до 20000 руб.,10000.0,106811507
от 5000 до 10000 руб.,7000.0,106817902
от 10000 до 20000 руб.,10000.0,106814216
от 20000 до 50000 руб.,13000.0,106815348
от 10000 до 20000 руб.,10000.0,106807456
от 20000 до 50000 руб.,12000.0,106806022
от 20000 до 50000 руб.,15000.0,106807822
от 10000 до 20000 руб.,7000.0,106809212
от 5000 до 10000 руб.,8000.0,106810012
от 20000 до 50000 руб.,30000.0,106812093
от 20000 до 50000 руб.,25000.0,106811426
от 10000 до 20000 руб.,10000.0,106815904
от 10000 до 20000 руб.,12000.0,106815450
от 10000 до 20000 руб.,15000.0,106807248
от 20000 до 50000 руб.,20000.0,106812162
от 10000 до 20000 руб.,10000.0,106811603
от 10000 до 20000 руб.,11000.0,106806738
от 10000 до 20000 руб.,16000.0,106809740
от 10000 до 20000 руб.,15000.0,106816467
от 20000 до 50000 руб.,20000.0,106811211
от 5000 до 10000 руб.,6000.0,106808971
от 10000 до 20000 руб.,16000.0,106814308
от 10000 до 20000 руб.,7800.0,106808640
от 10000 до 20000 руб.,12000.0,106807152
от 20000 до 50000 руб.,20000.0,106809765
от 20000 до 50000 руб.,25000.0,106819373
от 10000 до 20000 руб.,8000.0,106811713
от 20000 до 50000 руб.,25000.0,106809897
от 10000 до 20000 руб.,7500.0,106811042
от 20000 до 50000 руб.,27000.0,106805509
от 20000 до 50000 руб.,15000.0,106818112
от 20000 до 50000 руб.,15000.0,106814505
от 10000 до 20000 руб.,6000.0,106807544
от 10000 до 20000 руб.,10000.0,106807810
от 5000 до 10000 руб.,7500.0,106809604
от 20000 до 50000 руб.,8000.0,106808493
от 20000 до 50000 руб.,10000.0,106810212
от 20000 до 50000 руб.,20000.0,106808032
от 10000 до 20000 руб.,7500.0,106810588
от 10000 до 20000 руб.,7000.0,106811391
от 10000 до 20000 руб.,12000.0,106806292
от 10000 до 20000 руб.,12000.0,106818608
от 20000 до 50000 руб.,20000.0,106815849
от 10000 до 20000 руб.,15000.0,106817566
от 20000 до 50000 руб.,35000.0,106815658
от 5000 до 10000 руб.,4500.0,106809699
от 5000 до 10000 руб.,8000.0,106812070
от 5000 до 10000 руб.,7000.0,106814570
от 20000 до 50000 руб.,16000.0,106810580
от 10000 до 20000 руб.,15000.0,106806269
от 10000 до 20000 руб.,5000.0,106810114
от 10000 до 20000 руб.,8000.0,106816533
от 10000 до 20000 руб.,12000.0,106813404
от 10000 до 20000 руб.,10000.0,106808633
от 20000 до 50000 руб.,5000.0,106812109
от 5000 до 10000 руб.,8500.0,106816585
от 10000 до 20000 руб.,7500.0,106806948
от 20000 до 50000 руб.,25000.0,106814391
от 10000 до 20000 руб.,6000.0,106805344
от 20000 до 50000 руб.,20000.0,106812633
от 10000 до 20000 руб.,10000.0,106812537
от 10000 до 20000 руб.,7500.0,106819310
от 10000 до 20000 руб.,9000.0,106813343
от 10000 до 20000 руб.,6000.0,106814990
от 10000 до 20000 руб.,11000.0,106806594
от 10000 до 20000 руб.,10000.0,106809603
от 5000 до 10000 руб.,53000.0,106815257
от 10000 до 20000 руб.,11000.0,106808193
от 10000 до 20000 руб.,9000.0,106810538
от 10000 до 20000 руб.,18000.0,106805190
от 5000 до 10000 руб.,5000.0,106809111
от 10000 до 20000 руб.,15000.0,106817014
от 10000 до 20000 руб.,12000.0,106808848
от 10000 до 20000 руб.,7200.0,106810049
от 20000 до 50000 руб.,9000.0,106804715
от 20000 до 50000 руб.,15000.0,106806674
от 20000 до 50000 руб.,20000.0,106809193
от 10000 до 20000 руб.,7800.0,106806050
от 10000 до 20000 руб.,4800.0,106811029
от 10000 до 20000 руб.,11000.0,106805160
от 20000 до 50000 руб.,15600.0,106806952
от 20000 до 50000 руб.,10000.0,106809406
от 5000 до 10000 руб.,7000.0,106810625
от 10000 до 20000 руб.,15000.0,106808880
от 20000 до 50000 руб.,11000.0,106812737
от 20000 до 50000 руб.,25000.0,106819091
от 20000 до 50000 руб.,35000.0,106811455
от 10000 до 20000 руб.,12000.0,106804934
от 10000 до 20000 руб.,10000.0,106814095
от 20000 до 50000 руб.,25000.0,106817393
от 20000 до 50000 руб.,20000.0,106815469
от 10000 до 20000 руб.,9500.0,106818129
от 20000 до 50000 руб.,10000.0,106807048
от 10000 до 20000 руб.,9000.0,106811242
от 10000 до 20000 руб.,15000.0,106814056
от 20000 до 50000 руб.,7500.0,106809010
от 20000 до 50000 руб.,25000.0,106810870
от 20000 до 50000 руб.,11000.0,106810653
от 10000 до 20000 руб.,4500.0,106814647
от 10000 до 20000 руб.,7000.0,106807547
от 5000 до 10000 руб.,6000.0,106804510
от 10000 до 20000 руб.,14000.0,106815903
от 20000 до 50000 руб.,20000.0,106813942
от 20000 до 50000 руб.,30000.0,106806695
свыше 50000 руб.,35000.0,106818030
от 20000 до 50000 руб.,9000.0,106811452
от 10000 до 20000 руб.,5000.0,106817877
от 10000 до 20000 руб.,17000.0,106813779
от 5000 до 10000 руб.,5000.0,106817019
от 10000 до 20000 руб.,13000.0,106814061
от 5000 до 10000 руб.,6000.0,106817124
от 10000 до 20000 руб.,15000.0,106807860
от 20000 до 50000 руб.,15000.0,106818114
от 10000 до 20000 руб.,10000.0,106806260
от 20000 до 50000 руб.,15000.0,106810873
от 20000 до 50000 руб.,25000.0,106810752
от 10000 до 20000 руб.,12000.0,106805528
от 10000 до 20000 руб.,10000.0,106813498
от 20000 до 50000 руб.,21000.0,106815388
от 10000 до 20000 руб.,9000.0,106816736
от 10000 до 20000 руб.,8400.0,106806044
от 20000 до 50000 руб.,15000.0,106805589
от 20000 до 50000 руб.,12500.0,106814477
от 10000 до 20000 руб.,8000.0,106805427
от 20000 до 50000 руб.,25000.0,106812735
от 10000 до 20000 руб.,12000.0,106805055
от 5000 до 10000 руб.,8000.0,106817277
от 20000 до 50000 руб.,20000.0,106819162
от 5000 до 10000 руб.,9800.0,106813856
от 10000 до 20000 руб.,10000.0,106818660
от 20000 до 50000 руб.,15000.0,106814252
от 10000 до 20000 руб.,7000.0,106819412
от 10000 до 20000 руб.,15000.0,106807510
от 5000 до 10000 руб.,15000.0,106819418
от 20000 до 50000 руб.,23000.0,106808767
от 20000 до 50000 руб.,15000.0,106810487
от 20000 до 50000 руб.,12000.0,106816621
от 20000 до 50000 руб.,17000.0,106808516
от 20000 до 50000 руб.,12000.0,106817170
от 10000 до 20000 руб.,14500.0,106815827
от 20000 до 50000 руб.,9000.0,106806190
от 10000 до 20000 руб.,8000.0,106805209
свыше 50000 руб.,35000.0,106810206
от 10000 до 20000 руб.,8000.0,106814383
от 20000 до 50000 руб.,15000.0,106816918
от 10000 до 20000 руб.,15000.0,106813663
от 20000 до 50000 руб.,9000.0,106812232
от 20000 до 50000 руб.,18000.0,106818671
от 10000 до 20000 руб.,5000.0,106810351
от 10000 до 20000 руб.,13000.0,106816741
от 20000 до 50000 руб.,15000.0,106816470
