ID_LOAN,CLOSED_FL
1753802117,1
1753802118,1
1753802119,1
1753802120,1
1753802121,1
1753802122,1
1753802123,1
1753802124,1
1753802125,1
1753802126,1
1753802127,1
1753802128,1
1753802129,1
1753802130,1
1753802131,1
1753802132,1
1753802133,1
1753802134,1
1753802135,1
1753802136,1
1753802137,1
1753802138,1
1753802139,1
1753802140,1
1753802141,1
1753802142,1
1753802143,1
1753802144,1
1753802145,1
1753802146,1
1753802147,1
1753802148,1
1753802149,1
1753802150,1
1753802151,1
1753802152,1
1753802153,1
1753802154,1
1753802155,1
1753802156,1
1753802157,1
1753802158,1
1753802159,1
1753802160,1
1753802161,1
1753802162,1
1753802163,1
1753802164,1
1753802165,1
1753802166,1
1753802167,1
1753802168,1
1753802169,1
1753802170,1
1753802171,1
1753802172,1
1753802173,1
1753802174,1
1753802175,1
1753802176,1
1753802177,1
1753802178,1
1753802179,1
1753802180,1
1753802181,1
1753802182,1
1753802183,1
1753802184,1
1753802185,1
1753802186,1
1753802187,1
1753802188,1
1753802189,1
1753802190,1
1753802191,1
1753802192,1
1753802193,1
1753802194,1
1753802195,1
1753802196,1
1753802197,1
1753802198,1
1753802199,1
1753802200,1
1753802201,1
1753802202,1
1753802203,1
1753802204,1
1753802205,1
1753802206,1
1753802207,0
1753802208,1
1753802209,1
1753802210,1
1753802211,1
1753802212,1
1753802213,1
1753802214,1
1753802215,1
1753802216,1
1753802217,1
1753802218,1
1753802219,1
1753802220,1
1753802221,1
1753802222,1
1753802223,1
1753802224,1
1753802225,1
1753802226,1
1753802227,1
1753802228,1
1753802229,1
1753802230,1
1753802231,1
1753802232,1
1753802233,1
1753802234,1
1753802235,1
1753802236,1
1753802237,1
1753802238,1
1753802239,1
1753802240,1
1753802241,1
1753802242,1
1753802243,1
1753802244,1
1753802245,1
1753802246,1
1753802247,1
1753802248,1
1753802249,1
1753802250,1
1753802251,1
1753802252,1
1753802253,1
1753802254,1
1753802255,1
1753802256,1
1753802257,1
1753802258,1
1753802259,1
1753802260,1
1753802261,1
1753802262,1
1753802263,1
1753802264,1
1753802265,1
1753802266,1
1753802267,1
1753802268,1
1753802269,1
1753802270,1
1753802271,1
1753802272,1
1753802273,1
1753802274,1
1753802275,1
1753802276,1
1753802277,1
1753802278,1
1753802279,1
1753802280,1
1753802281,1
1753802282,1
1753802283,1
1753802284,1
1753802285,1
1753802286,1
1753802287,1
1753802288,1
1753802289,1
1753802290,1
1753802291,1
1753802292,1
1753802293,1
1753802294,1
1753802295,1
1753802296,1
1753802297,1
1753802298,1
1753802299,1
1753802300,1
1753802301,1
1753802302,1
1753802303,1
1753802304,1
1753802305,1
1753802306,1
1753802307,1
1753802308,1
1753802309,1
1753802310,1
1753802311,0
1753802312,1
1753802313,1
1753802314,1
1753802315,1
1753802316,1
1753802317,1
1753802318,1
1753802319,1
1753802320,1
1753802321,1
1753802322,1
1753802323,1
1753802324,1
1753802325,1
1753802326,1
1753802327,1
1753802328,1
1753802329,1
1753802330,1
1753802331,1
1753802332,1
1753802333,1
1753802334,1
1753802335,1
1753802336,1
1753802337,1
1753802338,1
1753802339,1
1753802340,1
1753802341,1
1753802342,1
1753802343,1
1753802344,1
1753802345,1
1753802346,1
1753802347,1
1753802348,1
1753802349,1
1753802350,1
1753802351,1
1753802352,1
1753802353,1
1753802354,1
1753802355,1
1753802356,1
1753802357,1
1753802358,1
1753802359,1
1753802360,1
1753802361,1
1753802362,1
1753802363,1
1753802364,1
1753802365,1
1753802366,1
1753802367,1
1753802368,1
1753802369,1
1753802370,1
1753802371,1
1753802372,1
1753802373,1
1753802374,1
1753802375,1
1753802376,1
1753802377,1
1753802378,1
1753802379,1
1753802380,1
1753802381,1
1753802382,1
1753802383,1
1753802384,1
1753802385,1
1753802386,1
1753802387,1
1753802388,1
1753802389,1
1753802390,1
1753802391,1
1753802392,1
1753802393,1
1753802394,1
1753802395,1
1753802396,1
1753802397,1
1753802398,1
1753802399,1
1753802400,1
1753802401,1
1753802402,1
1753802403,1
1753802404,1
1753802405,1
1753802406,1
1753802407,1
1753802408,1
1753802409,1
1753802410,1
1753802411,1
1753802412,1
1753802413,1
1753802414,1
1753802415,0
1753802416,1
1753802417,1
1753802418,1
1753802419,1
1753802420,1
1753802421,1
1753802422,1
1753802423,1
1753802424,1
1753802425,1
1753802426,1
1753802427,1
1753802428,1
1753802429,1
1753802430,0
1753802431,1
1753802432,1
1753802433,1
1753802434,1
1753802435,1
1753802436,1
1753802437,1
1753802438,1
1753802439,1
1753802440,1
1753802441,0
1753802442,1
1753802443,1
1753802444,1
1753802445,0
1753802446,1
1753802447,0
1753802448,1
1753802449,1
1753802450,1
1753802451,1
1753802452,1
1753802453,1
1753802454,1
1753802455,1
1753802456,1
1753802457,0
1753802458,1
1753802459,1
1753802460,1
1753802461,1
1753802462,1
1753802463,1
1753802464,1
1753802465,1
1753802466,1
1753802467,1
1753802468,1
1753802469,1
1753802470,1
1753802471,1
1753802472,1
1753802473,1
1753802474,1
1753802475,1
1753802476,1
1753802477,1
1753802478,1
1753802479,1
1753802480,1
1753802481,1
1753802482,1
1753802483,1
1753802484,1
1753802485,1
1753802486,1
1753802487,1
1753802488,1
1753802489,1
1753802490,1
1753802491,1
1753802492,1
1753802493,1
1753802494,1
1753802495,1
1753802496,1
1753802497,1
1753802498,1
1753802499,1
1753802500,1
1753802501,1
1753802502,1
1753802503,1
1753802504,1
1753802505,1
1753802506,1
1753802507,1
1753802508,1
1753802509,1
1753802510,1
1753802511,1
1753802512,1
1753802513,1
1753802514,1
1753802515,1
1753802516,1
1753802517,1
1753802518,1
1753802519,1
1753802520,1
1753802521,1
1753802522,1
1753802523,1
1753802524,1
1753802525,1
1753802526,1
1753802527,1
1753802528,1
1753802529,1
1753802530,1
1753802531,1
1753802532,1
1753802533,1
1753802534,1
1753802535,1
1753802536,1
1753802537,1
1753802538,1
1753802539,1
1753802540,1
1753802541,1
1753802542,1
1753802543,1
1753802544,1
1753802545,1
1753802546,1
1753802547,1
1753802548,1
1753802549,1
1753802550,1
1753802551,1
1753802552,1
1753802553,1
1753802554,1
1753802555,1
1753802556,1
1753802557,1
1753802558,1
1753802559,1
1753802560,1
1753802561,1
1753802562,1
1753802563,1
1753802564,1
1753802565,1
1753802566,0
1753802567,1
1753802568,1
1753802569,1
1753802570,1
1753802571,1
1753802572,1
1753802573,1
1753802574,1
1753802575,1
1753802576,1
1753802577,1
1753802578,1
1753802579,1
1753802580,1
1753802581,1
1753802582,1
1753802583,1
1753802584,1
1753802585,1
1753802586,0
1753802587,1
1753802588,1
1753802589,1
1753802590,1
1753802591,1
1753802592,1
1753802593,1
1753802594,1
1753802595,1
1753802596,1
1753802597,1
1753802598,1
1753802599,1
1753802600,1
1753802601,0
1753802602,1
1753802603,0
1753802604,0
1753802605,0
1753802606,1
1753802607,1
1753802608,1
1753802609,1
1753802610,1
1753802611,1
1753802612,1
1753802613,1
1753802614,1
1753802615,1
1753802616,1
1753802617,1
1753802618,1
1753802619,1
1753802620,1
1753802621,1
1753802622,1
1753802623,1
1753802624,1
1753802625,0
1753802626,1
1753802627,1
1753802628,1
1753802629,0
1753802630,1
1753802631,1
1753802632,1
1753802633,0
1753802634,1
1753802635,0
1753802636,0
1753802637,0
1753802638,1
1753802639,1
1753802640,1
1753802641,1
1753802642,1
1753802643,1
1753802644,1
1753802645,1
1753802646,0
1753802647,1
1753802648,1
1753802649,0
1753802650,1
1753802651,1
1753802652,1
1753802653,1
1753802654,1
1753802655,1
1753802656,1
1753802657,0
1753802658,1
1753802659,0
1753802660,1
1753802661,1
1753802662,1
1753802663,1
1753802664,1
1753802665,1
1753802666,1
1753802667,1
1753802668,1
1753802669,1
1753802670,0
1753802671,1
1753802672,0
1753802673,1
1753802674,1
1753802675,0
1753802676,1
1753802677,1
1753802678,1
1753802679,1
1753802680,0
1753802681,1
1753802682,1
1753802683,1
1753802684,1
1753802685,1
1753802686,1
1753802687,1
1753802688,1
1753802689,1
1753802690,1
1753802691,0
1753802692,1
1753802693,1
1753802694,1
1753802695,1
1753802696,1
1753802697,1
1753802698,1
1753802699,1
1753802700,1
1753802701,1
1753802702,0
1753802703,1
1753802704,0
1753802705,1
1753802706,1
1753802707,1
1753802708,1
1753802709,1
1753802710,1
1753802711,1
1753802712,1
1753802713,1
1753802714,0
1753802715,1
1753802716,1
1753802717,1
1753802718,1
1753802719,1
1753802720,0
1753802721,1
1753802722,1
1753802723,1
1753802724,1
1753802725,1
1753802726,1
1753802727,1
1753802728,1
1753802729,1
1753802730,1
1753802731,0
1753802732,1
1753802733,1
1753802734,1
1753802735,0
1753802736,1
1753802737,0
1753802738,1
1753802739,0
1753802740,1
1753802741,1
1753802742,1
1753802743,1
1753802744,0
1753802745,1
1753802746,1
1753802747,1
1753802748,1
1753802749,1
1753802750,1
1753802751,1
1753802752,1
1753802753,1
1753802754,1
1753802755,0
1753802756,0
1753802757,1
1753802758,1
1753802759,1
1753802760,1
1753802761,1
1753802762,1
1753802763,1
1753802764,1
1753802765,1
1753802766,1
1753802767,1
1753802768,1
1753802769,1
1753802770,1
1753802771,0
1753802772,1
1753802773,1
1753802774,1
1753802775,1
1753802776,1
1753802777,0
1753802778,1
1753802779,1
1753802780,1
1753802781,1
1753802782,1
1753802783,1
1753802784,0
1753802785,1
1753802786,1
1753802787,1
1753802788,1
1753802789,0
1753802790,1
1753802791,1
1753802792,1
1753802793,1
1753802794,1
1753802795,1
1753802796,1
1753802797,1
1753802798,1
1753802799,1
1753802800,1
1753802801,1
1753802802,1
1753802803,1
1753802804,1
1753802805,1
1753802806,1
1753802807,1
1753802808,1
1753802809,1
1753802810,1
1753802811,1
1753802812,1
1753802813,1
1753802814,1
1753802815,0
1753802816,1
1753802817,1
1753802818,0
1753802819,1
1753802820,1
1753802821,1
1753802822,1
1753802823,1
1753802824,1
1753802825,1
1753802826,1
1753802827,1
1753802828,1
1753802829,0
1753802830,1
1753802831,1
1753802832,1
1753802833,1
1753802834,1
1753802835,1
1753802836,1
1753802837,1
1753802838,1
1753802839,1
1753802840,1
1753802841,1
1753802842,1
1753802843,1
1753802844,1
1753802845,1
1753802846,1
1753802847,0
1753802848,1
1753802849,1
1753802850,1
1753802851,1
1753802852,1
1753802853,1
1753802854,1
1753802855,1
1753802856,1
1753802857,1
1753802858,1
1753802859,1
1753802860,1
1753802861,1
1753802862,1
1753802863,1
1753802864,1
1753802865,1
1753802866,1
1753802867,1
1753802868,1
1753802869,1
1753802870,1
1753802871,1
1753802872,1
1753802873,1
1753802874,1
1753802875,1
1753802876,1
1753802877,1
1753802878,1
1753802879,1
1753802880,1
1753802881,0
1753802882,1
1753802883,1
1753802884,0
1753802885,1
1753802886,0
1753802887,1
1753802888,1
1753802889,0
1753802890,1
1753802891,1
1753802892,1
1753802893,1
1753802894,1
1753802895,1
1753802896,1
1753802897,1
1753802898,1
1753802899,1
1753802900,0
1753802901,1
1753802902,1
1753802903,1
1753802904,1
1753802905,1
1753802906,0
1753802907,1
1753802908,1
1753802909,1
1753802910,1
1753802911,1
1753802912,1
1753802913,1
1753802914,1
1753802915,1
1753802916,1
1753802917,1
1753802918,0
1753802919,1
1753802920,1
1753802921,1
1753802922,1
1753802923,1
1753802924,1
1753802925,1
1753802926,1
1753802927,1
1753802928,1
1753802929,1
1753802930,1
1753802931,1
1753802932,1
1753802933,1
1753802934,1
1753802935,1
1753802936,1
1753802937,1
1753802938,1
1753802939,1
1753802940,1
1753802941,1
1753802942,1
1753802943,1
1753802944,1
1753802945,1
1753802946,1
1753802947,1
1753802948,1
1753802949,1
1753802950,1
1753802951,1
1753802952,1
1753802953,1
1753802954,0
1753802955,1
1753802956,1
1753802957,1
1753802958,1
1753802959,1
1753802960,0
1753802961,1
1753802962,0
1753802963,1
1753802964,1
1753802965,1
1753802966,1
1753802967,0
1753802968,1
1753802969,1
1753802970,1
1753802971,1
1753802972,0
1753802973,1
1753802974,1
1753802975,1
1753802976,1
1753802977,1
1753802978,0
1753802979,1
1753802980,1
1753802981,1
1753802982,0
1753802983,1
1753802984,1
1753802985,1
1753802986,1
1753802987,0
1753802988,1
1753802989,1
1753802990,1
1753802991,1
1753802992,1
1753802993,1
1753802994,1
1753802995,1
1753802996,1
1753802997,1
1753802998,1
1753802999,1
1753803000,0
1753803001,1
1753803002,1
1753803003,1
1753803004,1
1753803005,1
1753803006,1
1753803007,1
1753803008,0
1753803009,1
1753803010,1
1753803011,1
1753803012,1
1753803013,1
1753803014,1
1753803015,1
1753803016,1
1753803017,1
1753803018,1
1753803019,1
1753803020,1
1753803021,1
1753803022,1
1753803023,0
1753803024,1
1753803025,1
1753803026,1
1753803027,1
1753803028,1
1753803029,1
1753803030,1
1753803031,1
1753803032,1
1753803033,1
1753803034,1
1753803035,1
1753803036,1
1753803037,1
1753803038,1
1753803039,1
1753803040,1
1753803041,1
1753803042,1
1753803043,1
1753803044,1
1753803045,1
1753803046,1
1753803047,1
1753803048,1
1753803049,1
1753803050,1
1753803051,1
1753803052,0
1753803053,1
1753803054,1
1753803055,1
1753803056,1
1753803057,1
1753803058,1
1753803059,1
1753803060,1
1753803061,1
1753803062,0
1753803063,1
1753803064,1
1753803065,1
1753803066,1
1753803067,1
1753803068,1
1753803069,1
1753803070,1
1753803071,1
1753803072,1
1753803073,1
1753803074,0
1753803075,1
1753803076,1
1753803077,1
1753803078,1
1753803079,1
1753803080,1
1753803081,0
1753803082,1
1753803083,1
1753803084,1
1753803085,1
1753803086,1
1753803087,1
1753803088,1
1753803089,1
1753803090,1
1753803091,1
1753803092,0
1753803093,0
1753803094,1
1753803095,1
1753803096,1
1753803097,1
1753803098,1
1753803099,0
1753803100,1
1753803101,1
1753803102,1
1753803103,1
1753803104,1
1753803105,1
1753803106,1
1753803107,1
1753803108,1
1753803109,1
1753803110,1
1753803111,1
1753803112,1
1753803113,1
1753803114,1
1753803115,0
1753803116,1
1753803117,1
1753803118,1
1753803119,1
1753803120,1
1753803121,0
1753803122,1
1753803123,1
1753803124,1
1753803125,1
1753803126,1
1753803127,1
1753803128,1
1753803129,1
1753803130,1
1753803131,1
1753803132,1
1753803133,1
1753803134,1
1753803135,1
1753803136,1
1753803137,1
1753803138,1
1753803139,1
1753803140,1
1753803141,0
1753803142,1
1753803143,1
1753803144,1
1753803145,1
1753803146,1
1753803147,1
1753803148,1
1753803149,1
1753803150,1
1753803151,1
1753803152,1
1753803153,1
1753803154,1
1753803155,1
1753803156,1
1753803157,1
1753803158,1
1753803159,0
1753803160,1
1753803161,1
1753803162,0
1753803163,1
1753803164,1
1753803165,1
1753803166,1
1753803167,1
1753803168,0
1753803169,1
1753803170,1
1753803171,1
1753803172,1
1753803173,1
1753803174,1
1753803175,1
1753803176,1
1753803177,1
1753803178,1
1753803179,1
1753803180,0
1753803181,1
1753803182,0
1753803183,1
1753803184,1
1753803185,1
1753803186,1
1753803187,1
1753803188,1
1753803189,1
1753803190,1
1753803191,1
1753803192,0
1753803193,1
1753803194,1
1753803195,1
1753803196,1
1753803197,1
1753803198,1
1753803199,0
1753803200,1
1753803201,1
1753803202,1
1753803203,1
1753803204,1
1753803205,1
1753803206,1
1753803207,1
1753803208,1
1753803209,1
1753803210,1
1753803211,1
1753803212,0
1753803213,1
1753803214,1
1753803215,1
1753803216,1
1753803217,1
1753803218,1
1753803219,0
1753803220,1
1753803221,1
1753803222,1
1753803223,1
1753803224,1
1753803225,1
1753803226,1
1753803227,1
1753803228,1
1753803229,1
1753803230,1
1753803231,1
1753803232,1
1753803233,1
1753803234,1
1753803235,0
1753803236,1
1753803237,1
1753803238,0
1753803239,1
1753803240,1
1753803241,1
1753803242,1
1753803243,1
1753803244,1
1753803245,1
1753803246,1
1753803247,1
1753803248,1
1753803249,1
1753803250,1
1753803251,1
1753803252,1
1753803253,1
1753803254,1
1753803255,1
1753803256,1
1753803257,1
1753803258,1
1753803259,1
1753803260,1
1753803261,1
1753803262,1
1753803263,1
1753803264,1
1753803265,1
1753803266,1
1753803267,1
1753803268,0
1753803269,1
1753803270,1
1753803271,1
1753803272,1
1753803273,0
1753803274,1
1753803275,1
1753803276,1
1753803277,0
1753803278,1
1753803279,1
1753803280,1
1753803281,1
1753803282,1
1753803283,1
1753803284,1
1753803285,1
1753803286,1
1753803287,1
1753803288,1
1753803289,1
1753803290,1
1753803291,1
1753803292,1
1753803293,1
1753803294,1
1753803295,1
1753803296,1
1753803297,1
1753803298,0
1753803299,1
1753803300,1
1753803301,1
1753803302,1
1753803303,1
1753803304,1
1753803305,1
1753803306,1
1753803307,1
1753803308,1
1753803309,1
1753803310,1
1753803311,1
1753803312,1
1753803313,1
1753803314,1
1753803315,1
1753803316,1
1753803317,1
1753803318,1
1753803319,1
1753803320,1
1753803321,1
1753803322,1
1753803323,1
1753803324,1
1753803325,1
1753803326,1
1753803327,1
1753803328,1
1753803329,1
1753803330,1
1753803331,1
1753803332,1
1753803333,1
1753803334,1
1753803335,1
1753803336,1
1753803337,1
1753803338,1
1753803339,1
1753803340,1
1753803341,0
1753803342,1
1753803343,1
1753803344,1
1753803345,1
1753803346,1
1753803347,0
1753803348,1
1753803349,1
1753803350,1
1753803351,1
1753803352,1
1753803353,1
1753803354,1
1753803355,1
1753803356,0
1753803357,1
1753803358,1
1753803359,1
1753803360,1
1753803361,1
1753803362,1
1753803363,1
1753803364,1
1753803365,1
1753803366,1
1753803367,0
1753803368,0
1753803369,1
1753803370,1
1753803371,1
1753803372,0
1753803373,1
1753803374,1
1753803375,1
1753803376,1
1753803377,0
1753803378,1
1753803379,1
1753803380,1
1753803381,1
1753803382,1
1753803383,1
1753803384,1
1753803385,1
1753803386,1
1753803387,0
1753803388,1
1753803389,1
1753803390,1
1753803391,1
1753803392,1
1753803393,1
1753803394,1
1753803395,1
1753803396,1
1753803397,1
1753803398,1
1753803399,1
1753803400,1
1753803401,1
1753803402,0
1753803403,1
1753803404,1
1753803405,1
1753803406,1
1753803407,1
1753803408,1
1753803409,1
1753803410,0
1753803411,1
1753803412,1
1753803413,1
1753803414,1
1753803415,1
1753803416,1
1753803417,1
1753803418,1
1753803419,1
1753803420,1
1753803421,0
1753803422,1
1753803423,1
1753803424,1
1753803425,1
1753803426,1
1753803427,1
1753803428,1
1753803429,1
1753803430,1
1753803431,1
1753803432,1
1753803433,1
1753803434,1
1753803435,1
1753803436,1
1753803437,0
1753803438,1
1753803439,1
1753803440,1
1753803441,1
1753803442,1
1753803443,1
1753803444,1
1753803445,1
1753803446,1
1753803447,1
1753803448,0
1753803449,1
1753803450,1
1753803451,1
1753803452,1
1753803453,1
1753803454,0
1753803455,1
1753803456,1
1753803457,1
1753803458,1
1753803459,1
1753803460,1
1753803461,1
1753803462,1
1753803463,1
1753803464,1
1753803465,1
1753803466,0
1753803467,1
1753803468,1
1753803469,1
1753803470,1
1753803471,1
1753803472,1
1753803473,1
1753803474,1
1753803475,1
1753803476,1
1753803477,1
1753803478,1
1753803479,1
1753803480,1
1753803481,1
1753803482,1
1753803483,1
1753803484,1
1753803485,0
1753803486,1
1753803487,1
1753803488,1
1753803489,1
1753803490,0
1753803491,1
1753803492,1
1753803493,1
1753803494,1
1753803495,1
1753803496,1
1753803497,1
1753803498,1
1753803499,1
1753803500,1
1753803501,1
1753803502,1
1753803503,1
1753803504,1
1753803505,1
1753803506,1
1753803507,1
1753803508,1
1753803509,0
1753803510,1
1753803511,1
1753803512,1
1753803513,0
1753803514,1
1753803515,1
1753803516,0
1753803517,1
1753803518,1
1753803519,1
1753803520,1
1753803521,1
1753803522,1
1753803523,1
1753803524,1
1753803525,1
1753803526,1
1753803527,1
1753803528,1
1753803529,1
1753803530,1
1753803531,1
1753803532,1
1753803533,1
1753803534,1
1753803535,1
1753803536,1
1753803537,1
1753803538,1
1753803539,1
1753803540,1
1753803541,1
1753803542,1
1753803543,0
1753803544,1
1753803545,1
1753803546,1
1753803547,1
1753803548,1
1753803549,1
1753803550,1
1753803551,0
1753803552,1
1753803553,1
1753803554,1
1753803555,1
1753803556,1
1753803557,1
1753803558,1
1753803559,1
1753803560,1
1753803561,1
1753803562,1
1753803563,0
1753803564,1
1753803565,1
1753803566,1
1753803567,1
1753803568,1
1753803569,1
1753803570,1
1753803571,1
1753803572,1
1753803573,1
1753803574,1
1753803575,1
1753803576,1
1753803577,1
1753803578,1
1753803579,1
1753803580,1
1753803581,1
1753803582,0
1753803583,1
1753803584,1
1753803585,1
1753803586,1
1753803587,1
1753803588,1
1753803589,1
1753803590,1
1753803591,1
1753803592,1
1753803593,1
1753803594,1
1753803595,1
1753803596,1
1753803597,1
1753803598,1
1753803599,1
1753803600,1
1753803601,1
1753803602,1
1753803603,1
1753803604,1
1753803605,1
1753803606,1
1753803607,0
1753803608,1
1753803609,1
1753803610,1
1753803611,1
1753803612,1
1753803613,1
1753803614,1
1753803615,1
1753803616,1
1753803617,1
1753803618,1
1753803619,1
1753803620,1
1753803621,1
1753803622,1
1753803623,1
1753803624,1
1753803625,1
1753803626,1
1753803627,1
1753803628,1
1753803629,1
1753803630,1
1753803631,1
1753803632,1
1753803633,1
1753803634,1
1753803635,0
1753803636,1
1753803637,0
1753803638,1
1753803639,1
1753803640,1
1753803641,1
1753803642,0
1753803643,1
1753803644,1
1753803645,0
1753803646,1
1753803647,1
1753803648,1
1753803649,1
1753803650,1
1753803651,1
1753803652,1
1753803653,1
1753803654,1
1753803655,1
1753803656,1
1753803657,1
1753803658,1
1753803659,0
1753803660,1
1753803661,1
1753803662,1
1753803663,1
1753803664,1
1753803665,0
1753803666,1
1753803667,1
1753803668,1
1753803669,1
1753803670,1
1753803671,1
1753803672,1
1753803673,1
1753803674,1
1753803675,1
1753803676,0
1753803677,1
1753803678,1
1753803679,1
1753803680,1
1753803681,1
1753803682,1
1753803683,1
1753803684,1
1753803685,1
1753803686,1
1753803687,1
1753803688,0
1753803689,1
1753803690,1
1753803691,1
1753803692,1
1753803693,1
1753803694,1
1753803695,1
1753803696,1
1753803697,1
1753803698,1
1753803699,1
1753803700,1
1753803701,1
1753803702,1
1753803703,1
1753803704,1
1753803705,1
1753803706,1
1753803707,0
1753803708,1
1753803709,1
1753803710,0
1753803711,1
1753803712,1
1753803713,0
1753803714,1
1753803715,1
1753803716,0
1753803717,1
1753803718,1
1753803719,1
1753803720,1
1753803721,1
1753803722,1
1753803723,1
1753803724,1
1753803725,1
1753803726,0
1753803727,1
1753803728,1
1753803729,1
1753803730,1
1753803731,1
1753803732,1
1753803733,1
1753803734,1
1753803735,1
1753803736,1
1753803737,1
1753803738,1
1753803739,1
1753803740,1
1753803741,0
1753803742,1
1753803743,1
1753803744,1
1753803745,1
1753803746,1
1753803747,0
1753803748,1
1753803749,1
1753803750,1
1753803751,1
1753803752,1
1753803753,1
1753803754,1
1753803755,0
1753803756,1
1753803757,0
1753803758,1
1753803759,1
1753803760,1
1753803761,0
1753803762,1
1753803763,1
1753803764,1
1753803765,1
1753803766,1
1753803767,1
1753803768,1
1753803769,1
1753803770,1
1753803771,1
1753803772,1
1753803773,1
1753803774,1
1753803775,0
1753803776,1
1753803777,1
1753803778,1
1753803779,1
1753803780,1
1753803781,1
1753803782,1
1753803783,1
1753803784,1
1753803785,1
1753803786,1
1753803787,1
1753803788,1
1753803789,0
1753803790,1
1753803791,1
1753803792,1
1753803793,1
1753803794,1
1753803795,0
1753803796,1
1753803797,1
1753803798,1
1753803799,1
1753803800,1
1753803801,0
1753803802,1
1753803803,0
1753803804,1
1753803805,1
1753803806,1
1753803807,1
1753803808,1
1753803809,1
1753803810,1
1753803811,1
1753803812,1
1753803813,1
1753803814,1
1753803815,1
1753803816,1
1753803817,1
1753803818,1
1753803819,1
1753803820,1
1753803821,1
1753803822,1
1753803823,0
1753803824,1
1753803825,1
1753803826,1
1753803827,1
1753803828,1
1753803829,1
1753803830,1
1753803831,1
1753803832,1
1753803833,1
1753803834,1
1753803835,1
1753803836,1
1753803837,1
1753803838,1
1753803839,1
1753803840,1
1753803841,1
1753803842,1
1753803843,1
1753803844,0
1753803845,1
1753803846,1
1753803847,1
1753803848,1
1753803849,1
1753803850,1
1753803851,1
1753803852,1
1753803853,1
1753803854,1
1753803855,1
1753803856,1
1753803857,0
1753803858,1
1753803859,1
1753803860,1
1753803861,1
1753803862,1
1753803863,1
1753803864,1
1753803865,1
1753803866,1
1753803867,1
1753803868,1
1753803869,1
1753803870,0
1753803871,1
1753803872,1
1753803873,1
1753803874,1
1753803875,1
1753803876,1
1753803877,1
1753803878,1
1753803879,0
1753803880,1
1753803881,1
1753803882,1
1753803883,1
1753803884,1
1753803885,1
1753803886,1
1753803887,1
1753803888,1
1753803889,1
1753803890,1
1753803891,1
1753803892,1
1753803893,1
1753803894,1
1753803895,0
1753803896,1
1753803897,1
1753803898,1
1753803899,0
1753803900,1
1753803901,1
1753803902,1
1753803903,1
1753803904,1
1753803905,1
1753803906,1
1753803907,1
1753803908,1
1753803909,1
1753803910,1
1753803911,1
1753803912,1
1753803913,1
1753803914,1
1753803915,1
1753803916,1
1753803917,0
1753803918,1
1753803919,1
1753803920,1
1753803921,1
1753803922,1
1753803923,1
1753803924,1
1753803925,1
1753803926,1
1753803927,1
1753803928,1
1753803929,1
1753803930,1
1753803931,1
1753803932,1
1753803933,1
1753803934,1
1753803935,1
1753803936,1
1753803937,1
1753803938,0
1753803939,1
1753803940,1
1753803941,0
1753803942,1
1753803943,1
1753803944,1
1753803945,1
1753803946,1
1753803947,1
1753803948,1
1753803949,1
1753803950,1
1753803951,1
1753803952,1
1753803953,0
1753803954,1
1753803955,1
1753803956,1
1753803957,1
1753803958,1
1753803959,1
1753803960,1
1753803961,1
1753803962,1
1753803963,1
1753803964,1
1753803965,1
1753803966,1
1753803967,1
1753803968,1
1753803969,1
1753803970,1
1753803971,1
1753803972,1
1753803973,1
1753803974,1
1753803975,1
1753803976,1
1753803977,1
1753803978,1
1753803979,1
1753803980,0
1753803981,1
1753803982,1
1753803983,1
1753803984,1
1753803985,1
1753803986,1
1753803987,1
1753803988,1
1753803989,0
1753803990,1
1753803991,1
1753803992,1
1753803993,0
1753803994,0
1753803995,1
1753803996,1
1753803997,1
1753803998,1
1753803999,1
1753804000,1
1753804001,1
1753804002,1
1753804003,1
1753804004,1
1753804005,1
1753804006,0
1753804007,1
1753804008,1
1753804009,1
1753804010,1
1753804011,1
1753804012,1
1753804013,1
1753804014,1
1753804015,1
1753804016,1
1753804017,1
1753804018,1
1753804019,0
1753804020,1
1753804021,1
1753804022,1
1753804023,1
1753804024,1
1753804025,1
1753804026,1
1753804027,1
1753804028,1
1753804029,1
1753804030,1
1753804031,1
1753804032,1
1753804033,1
1753804034,0
1753804035,1
1753804036,1
1753804037,1
1753804038,1
1753804039,1
1753804040,1
1753804041,1
1753804042,1
1753804043,1
1753804044,1
1753804045,0
1753804046,1
1753804047,1
1753804048,1
1753804049,1
1753804050,1
1753804051,1
1753804052,1
1753804053,1
1753804054,1
1753804055,1
1753804056,1
1753804057,0
1753804058,1
1753804059,1
1753804060,1
1753804061,1
1753804062,1
1753804063,1
1753804064,1
1753804065,1
1753804066,1
1753804067,1
1753804068,1
1753804069,1
1753804070,0
1753804071,0
1753804072,1
1753804073,1
1753804074,1
1753804075,1
1753804076,0
1753804077,1
1753804078,1
1753804079,0
1753804080,1
1753804081,1
1753804082,1
1753804083,0
1753804084,0
1753804085,1
1753804086,1
1753804087,1
1753804088,1
1753804089,1
1753804090,1
1753804091,1
1753804092,1
1753804093,1
1753804094,1
1753804095,1
1753804096,1
1753804097,0
1753804098,1
1753804099,1
1753804100,0
1753804101,1
1753804102,1
1753804103,1
1753804104,1
1753804105,1
1753804106,1
1753804107,1
1753804108,1
1753804109,1
1753804110,1
1753804111,1
1753804112,1
1753804113,1
