AGREEMENT_RK,ID_CLIENT,TARGET
63105642,106810882,0
63105953,106810883,0
63105957,106810884,0
63105980,106810885,0
63106024,106810886,0
63106281,106810887,0
63106328,106810888,1
63106532,106810889,0
63106663,106810890,0
63107202,106810891,0
63269723,106810892,0
63273207,106810893,0
63273839,106810894,0
63278794,106810895,0
63281347,106810896,0
63281472,106810897,0
63282320,106810898,0
63282932,106810899,0
63289419,106810900,1
63312792,106810901,1
63313251,106810902,0
63313395,106810903,0
63313708,106810904,0
63313714,106810905,0
63313718,106810906,1
63313763,106810907,0
63313772,106810908,0
63314146,106810909,0
63314195,106810910,0
63314238,106810911,0
63314268,106810912,0
63314433,106810913,0
63314442,106810914,0
63314558,106810915,0
63314560,106810916,0
63314566,106810917,0
63314642,106810918,0
63315064,106810919,0
63315731,106810920,0
63315787,106810921,1
63315877,106810922,0
63315906,106810923,0
63316071,106810924,1
63316138,106810925,1
63316429,106810926,0
63316593,106810927,0
63316649,106810928,0
63316693,106810929,0
63316889,106810930,0
63316898,106810931,1
63317005,106810932,0
63317108,106810933,0
63317165,106810934,0
63317187,106810935,0
63317301,106810936,0
63317335,106810937,0
63317354,106810938,0
63317501,106810939,0
63317759,106810940,0
63318016,106810941,0
63318219,106810942,0
63318541,106810943,0
63318640,106810944,0
63319480,106810945,0
63319510,106810946,0
63319729,106810947,0
63319748,106810948,1
63319848,106810949,1
63319881,106810950,0
63320003,106810951,0
63320064,106810952,0
63320100,106810953,1
63320259,106810954,0
63320540,106810955,0
63320736,106810956,0
63320744,106810957,0
63320780,106810958,0
63320939,106810959,0
63320995,106810960,0
63321242,106810961,0
63321371,106810962,1
63321546,106810963,0
63321553,106810964,1
63321572,106810965,0
63321686,106810966,0
63321848,106810967,0
63321937,106810968,0
63322039,106810969,0
63322082,106810970,0
63322207,106810971,0
63322214,106810972,1
63322286,106810973,0
63322288,106810974,0
63322415,106810975,0
63323130,106810976,0
63323147,106810977,0
63324224,106810978,0
63324632,106810979,0
63324835,106810980,0
63324836,106810981,0
63324920,106810982,0
63325026,106810983,1
63325097,106810984,0
63325226,106810985,0
63325274,106810986,0
63325691,106810987,0
63325789,106810988,0
63325943,106810989,0
63325996,106810990,0
63326133,106810991,0
63326150,106810992,0
63326196,106810993,0
63326226,106810994,0
63326407,106810995,0
63326862,106810996,0
63327169,106810997,0
63327446,106810998,0
63327543,106810999,0
63327628,106811000,0
63327912,106811001,0
63328014,106811002,0
63328148,106811003,1
63328237,106811004,0
63328344,106811005,1
63328585,106811006,0
63328653,106811007,0
63328714,106811008,0
63328794,106811009,0
63329094,106811010,0
63329319,106811011,0
63329519,106811012,0
63330008,106811013,0
63330021,106811014,0
63330336,106811015,0
63330375,106811016,0
63330735,106811017,0
63330742,106811018,0
63331225,106811019,0
63331264,106811020,1
63332055,106811021,0
63332064,106811022,0
63332112,106811023,0
63332465,106811024,0
63332580,106811025,1
63332609,106811026,0
63333001,106811027,0
63333595,106811028,1
63333674,106811029,0
63333939,106811030,0
63334199,106811031,0
63334329,106811032,0
63334576,106811033,0
63334803,106811034,0
63366966,106811035,0
63367151,106811036,0
63371070,106811037,0
63371511,106811038,0
63373690,106811039,0
63373691,106811040,0
63584422,106811041,0
63584425,106811042,0
63584839,106811043,1
63585054,106811044,0
63585339,106811045,0
63585368,106811046,1
63585487,106811047,0
63585489,106811048,0
63585590,106811049,0
63585904,106811050,0
63585931,106811051,0
63585961,106811052,0
63586015,106811053,0
63586019,106811054,0
63586430,106811055,0
63586581,106811056,0
63586716,106811057,0
63586936,106811058,1
63587278,106811059,0
63587336,106811060,0
63587386,106811061,0
63587446,106811062,0
63587500,106811063,0
63587601,106811064,0
63588063,106811065,0
63588179,106811066,1
63588265,106811067,0
63588418,106811068,0
63588427,106811069,0
63588523,106811070,0
63588535,106811071,0
63588591,106811072,1
63588718,106811073,0
63588808,106811074,0
63588876,106811075,0
63589092,106811076,0
63589156,106811077,0
63589590,106811078,0
63589639,106811079,0
63589668,106811080,0
63589722,106811081,0
63589787,106811082,0
63589825,106811083,0
63589885,106811084,1
63590051,106811085,0
63590339,106811086,0
63590644,106811087,0
63591005,106811088,1
63591085,106811089,0
63591118,106811090,0
63591154,106811091,0
63591255,106811092,0
63591367,106811093,0
63591394,106811094,0
63591440,106811095,0
63591787,106811096,0
63592026,106811097,0
63592239,106811098,0
63592286,106811099,1
63592616,106811100,0
63592633,106811101,0
63592885,106811102,0
63593057,106811103,0
63593244,106811104,0
63593320,106811105,0
63593328,106811106,0
63593571,106811107,0
63593662,106811108,0
63593845,106811109,0
63593854,106811110,0
63593859,106811111,1
63594059,106811112,0
63594169,106811113,0
63594354,106811114,0
63594437,106811115,0
63594443,106811116,0
63594447,106811117,0
63594463,106811118,0
63594774,106811119,1
63594862,106811120,0
63595053,106811121,0
63595062,106811122,0
63595111,106811123,0
63595158,106811124,0
63595268,106811125,0
63595309,106811126,0
63595541,106811127,0
63595545,106811128,0
63595679,106811129,0
63595836,106811130,1
63595869,106811131,0
63595949,106811132,0
63596287,106811133,0
63596592,106811134,0
63596597,106811135,0
63596691,106811136,0
63596797,106811137,0
63596951,106811138,0
63597007,106811139,0
63598373,106811140,0
63598377,106811141,0
63598429,106811142,0
63598699,106811143,0
63598728,106811144,0
63598734,106811145,0
63598801,106811146,0
63598852,106811147,0
63598950,106811148,0
63599045,106811149,1
63599338,106811150,0
63599442,106811151,0
63599552,106811152,0
63599601,106811153,0
63599632,106811154,0
63599647,106811155,0
63599865,106811156,0
63599992,106811157,0
63600293,106811158,0
63600347,106811159,0
63600403,106811160,0
63600505,106811161,0
63600552,106811162,0
63600601,106811163,0
63600604,106811164,0
63600619,106811165,0
63601316,106811166,0
63601326,106811167,0
63601542,106811168,0
63602002,106811169,0
63602198,106811170,0
63602322,106811171,0
63602510,106811172,0
63602610,106811173,1
63602618,106811174,0
63602944,106811175,0
63602980,106811176,1
63602995,106811177,0
63603048,106811178,0
63603236,106811179,0
63603328,106811180,0
63603356,106811181,0
63603505,106811182,0
63603781,106811183,0
63603818,106811184,0
63603914,106811185,0
63603993,106811186,0
63604152,106811187,0
63604196,106811188,0
63604271,106811189,0
63604278,106811190,0
63604293,106811191,0
63604416,106811192,0
63604854,106811193,0
63604859,106811194,0
63604939,106811195,1
63605241,106811196,0
63605317,106811197,0
63623392,106811198,0
63623627,106811199,0
63623900,106811200,0
63623916,106811201,0
63624074,106811202,0
63624466,106811203,0
63624595,106811204,1
63624662,106811205,0
63624739,106811206,0
63624762,106811207,0
63625257,106811208,0
63625365,106811209,0
63625400,106811210,0
63625411,106811211,0
63625907,106811212,0
63626102,106811213,0
63626129,106811214,0
63626201,106811215,0
63626294,106811216,0
63626510,106811217,1
63626614,106811218,0
63627152,106811219,0
63627170,106811220,0
63627551,106811221,0
63627728,106811222,0
63627761,106811223,0
63628002,106811224,0
63628033,106811225,0
63628270,106811226,1
63629293,106811227,1
63629403,106811228,0
63629479,106811229,0
63629577,106811230,0
63629583,106811231,0
63630011,106811232,0
63630188,106811233,0
63630234,106811234,0
63630283,106811235,0
63630350,106811236,1
63630605,106811237,1
63630629,106811238,0
63630712,106811239,0
63631351,106811240,0
63631379,106811241,0
63631686,106811242,0
63631920,106811243,0
63632418,106811244,0
63632553,106811245,0
63632621,106811246,0
63632742,106811247,0
63632789,106811248,0
63633182,106811249,1
63633246,106811250,0
63633262,106811251,1
63633352,106811252,0
63633905,106811253,1
63634089,106811254,0
63634160,106811255,0
63634267,106811256,0
63634314,106811257,0
63634502,106811258,0
63634593,106811259,0
63635001,106811260,0
63635122,106811261,0
63635143,106811262,0
63635238,106811263,0
63635277,106811264,0
63635365,106811265,0
63635952,106811266,1
63635960,106811267,0
63636120,106811268,0
63636270,106811269,0
63636315,106811270,1
63636320,106811271,0
63636338,106811272,0
63636593,106811273,0
63636646,106811274,0
63636663,106811275,0
63637148,106811276,1
63637235,106811277,0
63637301,106811278,0
63637367,106811279,1
63637598,106811280,0
63637716,106811281,1
63637881,106811282,0
63638095,106811283,1
63757457,106811284,1
63757465,106811285,0
63760332,106811286,0
63769123,106811287,1
63804145,106811288,0
63805894,106811289,0
63806314,106811290,1
63806721,106811291,0
63807158,106811292,0
63807766,106811293,0
63807989,106811294,0
63808545,106811295,1
63808690,106811296,0
63810464,106811297,0
63810765,106811298,0
63810875,106811299,1
63812128,106811300,0
63813472,106811301,0
63814550,106811302,1
63817008,106811303,0
63817335,106811304,0
63818465,106811305,0
63818567,106811306,1
63818689,106811307,0
63819882,106811308,0
63820153,106811309,0
63852056,106811310,1
63852949,106811311,0
63860099,106811312,0
63861309,106811313,0
63891395,106811314,0
63891443,106811315,0
63891476,106811316,0
63891518,106811317,0
63891653,106811318,0
63891909,106811319,0
63892157,106811320,0
63892315,106811321,0
63892373,106811322,0
63892694,106811323,0
63892706,106811324,0
63892757,106811325,0
63892792,106811326,1
63892860,106811327,0
63892930,106811328,0
63892947,106811329,0
63893059,106811330,0
63893065,106811331,0
63893076,106811332,0
63893419,106811333,1
63893493,106811334,1
63894147,106811335,0
63894307,106811336,0
63894331,106811337,0
63894742,106811338,0
63894926,106811339,0
63894983,106811340,0
63895023,106811341,0
63895092,106811342,0
63895175,106811343,1
63895281,106811344,0
63895358,106811345,1
63895464,106811346,0
63895536,106811347,0
63895584,106811348,0
63895589,106811349,1
63895594,106811350,0
63895662,106811351,1
63895669,106811352,0
63895786,106811353,0
63896207,106811354,0
63896816,106811355,0
63896889,106811356,1
63896915,106811357,0
63897408,106811358,0
63897597,106811359,0
63898092,106811360,1
63898189,106811361,0
63898475,106811362,0
63898578,106811363,0
63898688,106811364,0
63898906,106811365,0
63898942,106811366,0
63898978,106811367,0
63898991,106811368,0
63899176,106811369,0
63899180,106811370,0
63899229,106811371,1
63899380,106811372,1
63899549,106811373,0
63899717,106811374,0
63899893,106811375,0
63900121,106811376,1
63900268,106811377,0
63900602,106811378,0
63900675,106811379,0
63900958,106811380,0
63901001,106811381,0
63901003,106811382,0
63901404,106811383,0
63901484,106811384,0
63901783,106811385,0
63902031,106811386,0
63902034,106811387,0
63902170,106811388,1
63902343,106811389,0
63902362,106811390,1
63902366,106811391,1
63902387,106811392,0
63902388,106811393,1
63902459,106811394,1
63902670,106811395,1
63902810,106811396,0
63902859,106811397,0
63902861,106811398,0
63903005,106811399,0
63903206,106811400,1
63903363,106811401,0
63903576,106811402,1
63903734,106811403,0
63904284,106811404,0
63904412,106811405,0
63905239,106811406,0
63905294,106811407,0
63905672,106811408,0
63905871,106811409,0
63906026,106811410,0
63906305,106811411,0
63906447,106811412,0
63906488,106811413,0
63906623,106811414,1
63907021,106811415,0
63907043,106811416,0
63907163,106811417,1
63907234,106811418,0
63907480,106811419,0
63907502,106811420,0
63907516,106811421,1
63907628,106811422,0
63907753,106811423,0
63907883,106811424,0
63907925,106811425,1
63907937,106811426,0
63908004,106811427,0
63908180,106811428,0
63908194,106811429,0
63908305,106811430,0
63908339,106811431,0
63908380,106811432,0
63908461,106811433,0
63908498,106811434,1
63908617,106811435,0
63908723,106811436,0
63908879,106811437,0
63908960,106811438,0
63908969,106811439,0
63909045,106811440,0
63909149,106811441,0
63909306,106811442,1
63909308,106811443,0
63909533,106811444,1
63909621,106811445,1
63909644,106811446,0
63909648,106811447,0
63909798,106811448,1
63909975,106811449,0
63910128,106811450,1
63910154,106811451,0
63910272,106811452,0
63910499,106811453,0
63910571,106811454,0
63910615,106811455,0
63910992,106811456,1
63911029,106811457,0
63911252,106811458,0
63911375,106811459,1
63911399,106811460,0
63911503,106811461,0
63911596,106811462,0
63911656,106811463,0
63912087,106811464,0
63912111,106811465,0
63912125,106811466,0
63912407,106811467,0
63912442,106811468,0
63912459,106811469,0
63912835,106811470,0
63913040,106811471,0
63913134,106811472,1
63913234,106811473,0
63913338,106811474,0
63913698,106811475,0
63914138,106811476,0
63914286,106811477,0
63914584,106811478,1
63914613,106811479,0
63914749,106811480,0
63914817,106811481,1
63914827,106811482,0
63914913,106811483,1
63914953,106811484,0
63915019,106811485,0
63915108,106811486,1
63915153,106811487,0
63915697,106811488,0
63915922,106811489,0
63915941,106811490,0
63915947,106811491,0
63915969,106811492,1
63916171,106811493,0
63916370,106811494,0
63916483,106811495,0
63916559,106811496,0
63916736,106811497,0
63916995,106811498,0
63917011,106811499,0
63917023,106811500,0
63917026,106811501,0
63917631,106811502,1
63917741,106811503,1
63917778,106811504,0
63917807,106811505,1
63917975,106811506,0
63917989,106811507,0
63917994,106811508,0
63918108,106811509,0
63918123,106811510,0
63918210,106811511,0
63918243,106811512,0
63918280,106811513,0
63918287,106811514,0
63918350,106811515,0
63918484,106811516,0
63918518,106811517,0
63918549,106811518,0
63918746,106811519,1
63918837,106811520,1
63918955,106811521,0
63918975,106811522,0
63919280,106811523,0
63919378,106811524,0
63919771,106811525,0
63919836,106811526,0
63919927,106811527,0
63920055,106811528,1
63920166,106811529,0
63920168,106811530,0
63920689,106811531,0
63920763,106811532,0
63921064,106811533,1
63921202,106811534,0
63921231,106811535,0
63921331,106811536,0
63921417,106811537,0
63921450,106811538,0
63921491,106811539,1
63921593,106811540,0
63921618,106811541,0
63921672,106811542,1
63921686,106811543,1
63922008,106811544,0
63922027,106811545,0
63922271,106811546,1
63979261,106811547,0
63980002,106811548,1
63980109,106811549,0
63980821,106811550,0
63981018,106811551,0
63981204,106811552,0
63981447,106811553,0
63982163,106811554,0
63982208,106811555,0
63982371,106811556,1
63982395,106811557,0
63982400,106811558,0
63982599,106811559,0
63982619,106811560,0
63982626,106811561,0
63982648,106811562,0
63982727,106811563,1
63982782,106811564,0
63982916,106811565,0
63982920,106811566,0
63982943,106811567,0
63983043,106811568,0
63983219,106811569,0
63983438,106811570,0
63983591,106811571,0
63983687,106811572,1
63983776,106811573,0
63984063,106811574,0
63984075,106811575,0
63984115,106811576,0
63984204,106811577,0
63984312,106811578,0
63984314,106811579,1
63984355,106811580,0
63984480,106811581,0
63984626,106811582,0
63984655,106811583,0
63984671,106811584,0
63984821,106811585,0
63984822,106811586,0
63984823,106811587,0
63985024,106811588,1
63985055,106811589,1
63985464,106811590,0
63985597,106811591,0
63985662,106811592,0
63985696,106811593,0
63985883,106811594,1
63985912,106811595,1
63985968,106811596,0
63986090,106811597,0
63986115,106811598,0
63986180,106811599,0
63986290,106811600,0
63986316,106811601,0
63986737,106811602,0
63986892,106811603,0
63987308,106811604,0
63987418,106811605,0
63987439,106811606,0
63987551,106811607,0
63987673,106811608,1
63987682,106811609,0
63987687,106811610,0
63987951,106811611,1
63988372,106811612,0
63988488,106811613,0
63988703,106811614,0
63988729,106811615,0
63988780,106811616,0
63989045,106811617,1
63989500,106811618,0
63989929,106811619,0
63990181,106811620,0
63990189,106811621,0
63990293,106811622,0
63990317,106811623,0
63990449,106811624,0
63990770,106811625,0
63990800,106811626,0
63990870,106811627,0
63990940,106811628,0
63991221,106811629,0
63991230,106811630,0
63991476,106811631,0
63991553,106811632,0
63991594,106811633,0
63991953,106811634,0
63992151,106811635,0
63992200,106811636,0
63992626,106811637,0
63992916,106811638,0
63993135,106811639,0
63993384,106811640,0
63993442,106811641,1
63993876,106811642,0
63994083,106811643,0
63994160,106811644,0
63994191,106811645,0
63994193,106811646,0
63994375,106811647,1
63994429,106811648,0
63994656,106811649,0
63994696,106811650,0
63994757,106811651,0
63994945,106811652,0
63995339,106811653,0
63995417,106811654,0
63996046,106811655,0
63996087,106811656,0
63996269,106811657,0
63996517,106811658,0
63996744,106811659,0
63996826,106811660,1
63996924,106811661,0
63997131,106811662,0
63997164,106811663,0
63997181,106811664,1
63997380,106811665,0
63997517,106811666,0
63997606,106811667,0
63997740,106811668,1
63997911,106811669,0
63998071,106811670,0
63998327,106811671,0
63998458,106811672,0
63998529,106811673,0
63998572,106811674,0
63998685,106811675,0
63998777,106811676,0
63998829,106811677,0
63998840,106811678,0
63998944,106811679,0
63999303,106811680,0
63999319,106811681,0
63999466,106811682,0
63999638,106811683,0
63999659,106811684,0
64000046,106811685,0
64000262,106811686,0
64000444,106811687,0
64000679,106811688,0
64001071,106811689,0
64001117,106811690,0
64001339,106811691,0
64001532,106811692,0
64001649,106811693,0
64002004,106811694,0
64002072,106811695,1
64002324,106811696,0
64002503,106811697,0
64002715,106811698,0
64002747,106811699,0
64002755,106811700,0
64002871,106811701,0
64003125,106811702,0
64003166,106811703,0
64003201,106811704,0
64003340,106811705,0
64003406,106811706,0
64003435,106811707,0
64003449,106811708,0
64003495,106811709,0
64003674,106811710,0
64003837,106811711,0
64004071,106811712,0
64004197,106811713,1
64004249,106811714,0
64004279,106811715,0
64004604,106811716,1
64004695,106811717,0
64004958,106811718,1
64272213,106811719,0
64273127,106811720,0
64274879,106811721,0
64274990,106811722,0
64275091,106811723,0
64275301,106811724,0
64275542,106811725,0
64275556,106811726,0
64276037,106811727,0
64276063,106811728,0
64276329,106811729,0
64276380,106811730,0
64276466,106811731,0
64276572,106811732,0
64276802,106811733,0
64277023,106811734,0
64277082,106811735,0
64277104,106811736,1
64277141,106811737,0
64277267,106811738,0
64277421,106811739,0
64277542,106811740,1
64277559,106811741,0
64277933,106811742,0
64278082,106811743,1
64278499,106811744,0
64278723,106811745,1
64278797,106811746,0
64279116,106811747,0
64279284,106811748,0
64279518,106811749,0
64279643,106811750,0
64279758,106811751,0
64279786,106811752,0
64280046,106811753,0
64280049,106811754,0
64280086,106811755,0
64280142,106811756,0
64280345,106811757,0
64280515,106811758,0
64280872,106811759,0
64281064,106811760,0
64281112,106811761,0
64281221,106811762,0
64281580,106811763,0
64281582,106811764,0
64281588,106811765,0
64281786,106811766,1
64281994,106811767,0
64282409,106811768,0
64282476,106811769,0
64282513,106811770,0
64282632,106811771,1
64283363,106811772,0
64283661,106811773,0
64283791,106811774,0
64283901,106811775,0
64283927,106811776,0
64284025,106811777,0
64333662,106811778,0
64333886,106811779,0
64334102,106811780,0
64334414,106811781,0
64334556,106811782,0
64334918,106811783,0
64335122,106811784,0
64335140,106811785,0
64335882,106811786,0
64335992,106811787,0
64336034,106811788,0
64336039,106811789,0
64336340,106811790,0
64337065,106811791,0
64337162,106811792,0
64337339,106811793,0
64337452,106811794,0
64337723,106811795,1
64337976,106811796,0
64338352,106811797,0
64338384,106811798,0
64338395,106811799,0
64338451,106811800,0
64338486,106811801,0
64338488,106811802,0
64338523,106811803,0
64338880,106811804,0
64339136,106811805,0
64339205,106811806,0
64339446,106811807,0
64339502,106811808,0
64339526,106811809,0
64339616,106811810,0
64339719,106811811,0
64339860,106811812,1
64339998,106811813,0
64340125,106811814,0
64340247,106811815,0
64340264,106811816,0
64340481,106811817,0
64340929,106811818,0
64341362,106811819,0
64341520,106811820,0
64342099,106811821,0
64342345,106811822,0
64342434,106811823,0
64342462,106811824,0
64342488,106811825,0
64342539,106811826,0
64342648,106811827,0
64342771,106811828,0
64343135,106811829,0
64343142,106811830,0
64343433,106811831,0
64343517,106811832,0
64343561,106811833,1
64343942,106811834,0
64344097,106811835,0
64344555,106811836,0
64344597,106811837,0
64345134,106811838,0
64345160,106811839,0
64345302,106811840,0
64345370,106811841,0
64345741,106811842,1
64345856,106811843,0
64346113,106811844,0
64346561,106811845,0
64346621,106811846,1
64346798,106811847,0
64346823,106811848,1
64346841,106811849,0
64347203,106811850,0
64347414,106811851,0
64347417,106811852,0
64347539,106811853,0
64347999,106811854,0
64348272,106811855,0
64348462,106811856,0
64348675,106811857,1
64349045,106811858,0
64349494,106811859,0
64349645,106811860,0
64349776,106811861,0
64350404,106811862,0
64350433,106811863,1
64350436,106811864,0
64350515,106811865,0
64350541,106811866,0
64350722,106811867,0
64350909,106811868,0
64350947,106811869,0
64351063,106811870,0
64351173,106811871,0
64351238,106811872,1
64351256,106811873,0
64351487,106811874,0
64351730,106811875,0
64351734,106811876,0
64352024,106811877,0
64352271,106811878,0
64352796,106811879,1
64352841,106811880,0
64352909,106811881,0
64353063,106811882,0
64353143,106811883,0
64353292,106811884,0
64353559,106811885,0
64353616,106811886,0
64353970,106811887,0
64354130,106811888,0
64355158,106811889,0
64355225,106811890,0
64355310,106811891,1
64355331,106811892,1
64355707,106811893,0
64355715,106811894,1
64355733,106811895,0
64355791,106811896,1
64356284,106811897,1
64356472,106811898,0
64356507,106811899,0
64356515,106811900,0
64356571,106811901,0
64356620,106811902,0
64357568,106811903,0
64357613,106811904,0
64357786,106811905,0
64357980,106811906,0
64358001,106811907,0
64358032,106811908,0
64358199,106811909,0
64358212,106811910,1
64358583,106811911,0
64359123,106811912,0
64359149,106811913,0
64359569,106811914,0
64359704,106811915,0
64359758,106811916,1
64360043,106811917,0
64360410,106811918,0
64360490,106811919,0
64360554,106811920,0
64360564,106811921,0
64360607,106811922,0
64360641,106811923,0
64360966,106811924,0
64361111,106811925,0
64361215,106811926,0
64361670,106811927,1
64361901,106811928,0
64361931,106811929,1
64362057,106811930,0
64362135,106811931,1
64362162,106811932,0
64362361,106811933,0
64362380,106811934,0
64362495,106811935,0
64362559,106811936,0
64362563,106811937,0
64362710,106811938,0
64362993,106811939,0
64363078,106811940,0
64363278,106811941,0
64363474,106811942,0
64363630,106811943,0
64363676,106811944,0
64363709,106811945,1
64363870,106811946,0
64364506,106811947,0
64364653,106811948,0
64364969,106811949,0
64365052,106811950,0
64365167,106811951,0
64365196,106811952,0
64365199,106811953,0
64365209,106811954,1
64365674,106811955,0
64365785,106811956,0
64365804,106811957,1
64365821,106811958,0
64365854,106811959,0
64366076,106811960,0
64366466,106811961,0
64366842,106811962,0
64366998,106811963,0
64367137,106811964,0
64367257,106811965,1
64367877,106811966,0
64368180,106811967,0
64368956,106811968,1
64369231,106811969,0
64369250,106811970,0
64369524,106811971,0
64369863,106811972,1
64369866,106811973,1
64369906,106811974,1
64369993,106811975,0
64370016,106811976,1
64370257,106811977,0
64370807,106811978,0
64370955,106811979,0
64370956,106811980,0
64370996,106811981,0
64371026,106811982,0
64371168,106811983,0
64371214,106811984,0
64371311,106811985,0
64371358,106811986,0
64371424,106811987,0
64371481,106811988,1
64371536,106811989,0
64371605,106811990,0
64371693,106811991,1
64371819,106811992,0
64371940,106811993,0
64372154,106811994,1
64372296,106811995,0
64372400,106811996,1
64372490,106811997,0
64372548,106811998,0
64372565,106811999,0
64372670,106812000,0
64372750,106812001,0
64372830,106812002,0
64373192,106812003,0
64373285,106812004,0
64373786,106812005,0
64373807,106812006,0
64373896,106812007,0
64373951,106812008,0
64373952,106812009,0
64374025,106812010,0
64374068,106812011,0
64374419,106812012,1
64374546,106812013,1
64374567,106812014,0
64374643,106812015,0
64374779,106812016,0
64375096,106812017,0
64375177,106812018,1
64375352,106812019,0
64375368,106812020,0
64376254,106812021,0
64376257,106812022,0
64376333,106812023,0
64376695,106812024,0
64376702,106812025,0
64377053,106812026,0
64377133,106812027,0
64377136,106812028,1
64377281,106812029,0
64377765,106812030,0
64377787,106812031,0
64420255,106812032,0
64420485,106812033,0
64420593,106812034,0
64420770,106812035,0
64420777,106812036,0
64420826,106812037,0
64420984,106812038,0
64421023,106812039,0
64421096,106812040,0
64421147,106812041,0
64421196,106812042,0
64421245,106812043,1
64421411,106812044,0
64421596,106812045,0
64421729,106812046,0
64421733,106812047,0
64422069,106812048,0
64422077,106812049,0
64422251,106812050,0
64422297,106812051,0
64422448,106812052,0
64422475,106812053,0
64422896,106812054,0
64422958,106812055,1
64422962,106812056,0
64422965,106812057,0
64423060,106812058,1
64423378,106812059,0
64423833,106812060,0
64423910,106812061,1
64424125,106812062,1
64424363,106812063,0
64424605,106812064,1
64424781,106812065,1
64424884,106812066,0
64425146,106812067,1
64425217,106812068,0
64425411,106812069,0
64425563,106812070,0
64425700,106812071,1
64425741,106812072,0
64425757,106812073,0
64425758,106812074,0
64425765,106812075,0
64425937,106812076,1
64426153,106812077,0
64426236,106812078,0
64426354,106812079,0
64426389,106812080,1
64426430,106812081,0
64426522,106812082,0
64427132,106812083,0
64427189,106812084,0
64427273,106812085,0
64427422,106812086,1
64428091,106812087,0
64428324,106812088,0
64428344,106812089,0
64428510,106812090,0
64428558,106812091,0
64428688,106812092,0
64428843,106812093,0
64428965,106812094,0
64429008,106812095,0
64429031,106812096,0
64429142,106812097,0
64429182,106812098,0
64429440,106812099,0
64429527,106812100,0
64429560,106812101,1
64429566,106812102,0
64429730,106812103,0
64429779,106812104,0
64429925,106812105,0
64429995,106812106,0
64430068,106812107,0
64430160,106812108,0
64431399,106812109,0
64431401,106812110,1
64431943,106812111,0
64432372,106812112,1
64432377,106812113,0
64432588,106812114,1
64432687,106812115,0
64432900,106812116,0
64433415,106812117,0
64433416,106812118,0
64433435,106812119,0
64433438,106812120,0
64433703,106812121,0
64433704,106812122,0
64433835,106812123,0
64434018,106812124,0
64434146,106812125,0
64434160,106812126,0
64434370,106812127,0
64434375,106812128,1
64434440,106812129,0
64434524,106812130,0
64434565,106812131,0
64435017,106812132,0
64435036,106812133,0
64435040,106812134,0
64435734,106812135,0
64435754,106812136,0
64435847,106812137,0
64435855,106812138,0
64436118,106812139,0
64436368,106812140,0
64436402,106812141,0
64437090,106812142,0
64437097,106812143,0
64437168,106812144,0
64437177,106812145,0
64437814,106812146,0
64437858,106812147,0
64438162,106812148,0
64438249,106812149,0
64438308,106812150,1
64438741,106812151,0
64438880,106812152,0
64438881,106812153,0
64438921,106812154,0
64439291,106812155,1
64439308,106812156,1
64439315,106812157,0
64439386,106812158,0
64439436,106812159,0
64439626,106812160,0
64439731,106812161,0
64439743,106812162,0
64439800,106812163,0
64439907,106812164,0
64440062,106812165,0
64440258,106812166,0
64440321,106812167,0
64440370,106812168,0
64440579,106812169,0
64440791,106812170,0
64440794,106812171,1
64441012,106812172,0
64441131,106812173,0
64441212,106812174,0
64441575,106812175,0
64441698,106812176,0
64441712,106812177,0
64441805,106812178,0
64441883,106812179,0
64442130,106812180,0
64442222,106812181,1
64442372,106812182,0
64442425,106812183,1
64442453,106812184,0
64442611,106812185,0
64442777,106812186,0
64442955,106812187,0
64442968,106812188,0
64443019,106812189,1
64443023,106812190,0
64443077,106812191,0
64443135,106812192,0
64443173,106812193,0
64443431,106812194,0
64443553,106812195,0
64443918,106812196,0
64444016,106812197,1
64444329,106812198,0
64444762,106812199,0
64444842,106812200,1
64444908,106812201,0
64444927,106812202,0
64445162,106812203,0
64445279,106812204,0
64445435,106812205,0
64445510,106812206,1
64445548,106812207,0
64445857,106812208,0
64445876,106812209,0
64445948,106812210,0
64445959,106812211,0
64446064,106812212,0
64446252,106812213,0
64446267,106812214,0
64446504,106812215,0
64446703,106812216,0
64446801,106812217,0
64446834,106812218,0
64446836,106812219,0
64446838,106812220,0
64446910,106812221,1
64447073,106812222,0
64447181,106812223,0
64447213,106812224,0
64447299,106812225,0
64447328,106812226,1
64447346,106812227,0
64447643,106812228,0
64447814,106812229,0
64447953,106812230,0
64448016,106812231,0
64448062,106812232,1
64448258,106812233,0
64448280,106812234,0
64448567,106812235,0
64448664,106812236,0
64448722,106812237,0
64453374,106812238,0
64453381,106812239,0
64453856,106812240,0
64453988,106812241,0
64454150,106812242,1
64454156,106812243,1
64454386,106812244,0
64454399,106812245,0
64454610,106812246,0
64454655,106812247,0
64454829,106812248,0
64455108,106812249,0
64455338,106812250,0
64455454,106812251,0
64455734,106812252,0
64456173,106812253,0
64456185,106812254,0
64456216,106812255,0
64456240,106812256,0
64456622,106812257,1
64456649,106812258,0
64456802,106812259,0
64456852,106812260,0
64456866,106812261,0
64457727,106812262,0
64458282,106812263,0
64458431,106812264,0
64458935,106812265,1
64458997,106812266,1
64459274,106812267,1
64459282,106812268,1
64459289,106812269,1
64459444,106812270,0
64459805,106812271,1
64459975,106812272,0
64460102,106812273,0
64460143,106812274,1
64460278,106812275,0
64460354,106812276,0
64460882,106812277,0
64461062,106812278,0
